"DispFrames","NoAudioPlayed","NoRTPPkts"
16.1000008583,23.3700048923,193.539999485
23.2300002575,50.8499987125,149.409991503
22.9499995708,41.5899999142,92.6400003433
21.6400003433,41.4100000858,93.3599996567
24,42,90.1799998283
24,41.5899999142,89.8200001717
24,41.4100000858,89.7699997425
23.5899999142,42,86.3599996567
23.4100000858,41.5899999142,126.640008926
24,41.4100000858,148.229991674
24,42,91.4100000858
24,41.5899999142,95.2800006866
24,41.4100000858,102.050000429
24,42,105
24,41.5899999142,105
24,41.4100000858,105.410000086
24,41.5899999142,106
24,41.4100000858,106
24,42,106.820000172
24,42,107.589999914
24,41.5899999142,107
24,41.4100000858,107.820000172
24,42,110.640000343
24,41.5899999142,113.410000086
24,41.4100000858,118.92000103
24,42,126.820000172
24,41.5899999142,131.280000687
24,41.4100000858,142.150001287
24,42,153.460000515
24,41.5899999142,152.07999897
24,41.4100000858,138.439998627
24,42,127.359999657
23.5899999142,41.5899999142,129.100000858
23.4100000858,41.4100000858,136.230000257
24,42,141.690000772
24,41.5899999142,149.870000601
24,41.4100000858,156.460000515
24,42,160.410000086
24,41.5899999142,160.179999828
24,41.4100000858,165.560001373
24,42,170.489999056
24,41.5899999142,143.499995708
24,41.4100000858,120.560001373
24,41.5899999142,133.280000687
24,41.4100000858,138.410000086
24,42,139
24,42,139.410000086
24,41.5899999142,149.020001888
24,41.4100000858,164.870000601
24,41.5899999142,165.719999313
24,41.4100000858,168.790001631
24,42,182.870000601
24,42,188.640000343
24,41.5899999142,187.719999313
24,41.4100000858,215.390006781
24,41.5899999142,219.359991074
24,41.4100000858,170.710002661
24,42,202.530002832
24,42,187.149992704
24,41.5899999142,170.210006952
21.539999485,41.4100000858,174.949990988
15.9499995708,42,114.640000343
15.460000515,41.5899999142,115.769999743
20.2300002575,41.4100000858,141.470005751
18.3099992275,41.5899999142,152.299993992
13,41.4100000858,110.589999914
13,42,109.179999828
15.0500004292,42,135.470005751
18.8200001717,41.5899999142,151.219995022
17.1299993992,41.4100000858,119.870000601
13,42,122.769999743
13,41.5899999142,137.400003433
15.460000515,41.4100000858,157.719999313
21.0500004292,42,129.219995022
22.3599996567,41.5899999142,93.7699997425
17.539999485,41.4100000858,112.500004292
13.5899999142,41.5899999142,144.460000515
15.0500004292,41.4100000858,109.049991846
16.7699997425,42,94.0000085831
14.5899999142,41.5899999142,151.769999743
13.5899999142,41.4100000858,151.640000343
13,42,152.359999657
15.0500004292,41.5899999142,110.229991674
18,41.4100000858,71.8600039482
15.9499995708,42,101.050000429
13,42,104
13,41.5899999142,103.589999914
15.0500004292,41.4100000858,103.410000086
17.5899999142,42,105.640000343
15.3599996567,41.5899999142,107.589999914
13,41.4100000858,107
13.4100000858,41.5899999142,107.410000086
15.6400003433,41.4100000858,106.769999743
16.7699997425,42,105.410000086
14.1799998283,42,83.4499952793
13,41.5899999142,71.9100043774
13,41.4100000858,101.589999914
15.460000515,41.5899999142,99.7699997425
16.9499995708,41.4100000858,98
13.5899999142,42,79.5499961376
13,41.5899999142,70.6300036907
13.4100000858,41.4100000858,96.8200001717
16.0500004292,42,117.270004034
19,41.5899999142,125.729995966
16.539999485,41.4100000858,95.9499995708
13,42,93.8200001717
13,41.5899999142,92.539999485
15.460000515,41.4100000858,89.4100000858
19,42,107.220003605
16.9499995708,41.5899999142,115.189996481
13.5899999142,41.4100000858,91
13,42,91.8200001717
15.0500004292,42,93.4100000858
17.5899999142,41.5899999142,94
15.3599996567,41.4100000858,94
13,42,92.3599996567
13,41.5899999142,88.3599996567
15.0500004292,41.4100000858,86.8200001717
17.1799998283,42,89.6400003433
14.7699997425,41.5899999142,90.3599996567
13,41.4100000858,87.5899999142
13,42,88.2300002575
15.0500004292,41.5899999142,89.5899999142
20.0500004292,41.4100000858,88.1799998283
18.8999991417,42,87
13,41.5899999142,85.3599996567
13.4100000858,41.4100000858,85.0500004292
15.6400003433,42,87.1799998283
16.7699997425,41.5899999142,86.4100000858
14.1799998283,41.4100000858,87.4100000858
13,41.5899999142,73.2399969101
13.4100000858,41.4100000858,66.3500030041
15.6400003433,42,88.2300002575
16.7699997425,42,89.5899999142
14.1799998283,41.5899999142,88.5899999142
13,41,72.4199967384
13,41.4100000858,66.4000034332
15.460000515,42,87.9499995708
17.3599996567,42,85
14.1799998283,42,87.0500004292
13.4100000858,41.5899999142,73.1899964809
13.5899999142,41.4100000858,64.9900033474
15.0500004292,42,85.9499995708
15.9499995708,41.5899999142,68.6499969959
13,41.4100000858,62.3500030041
13,42,83
13,41.5899999142,68.6499969959
14.6400003433,41.4100000858,70.9600048065
15.7699997425,41.5899999142,104
13.5899999142,41.4100000858,104.820000172
13,42,108.050000429
13,42,85.5799946785
15.0500004292,41.5899999142,74.8300054073
15.9499995708,41.4100000858,111.589999914
13,41.5899999142,84.7599945068
13,41.4100000858,83.0800075531
13,42,98.9199924469
14.2300002575,42,47
14.7699997425,41.5899999142,86.3600082397
13,41.4100000858,103.63999176
13,41.5899999142,64.2200036049
13,41.4100000858,72.1899964809
14.6400003433,42,68.0900042057
15.3599996567,41.5899999142,97.4100000858
13,41.4100000858,77.4999957085
13,42,71.7800049782
13,41.5899999142,81.809994936
14.6400003433,41.4100000858,70.3700048923
15.3599996567,41.5899999142,104.820000172
13,41.8200001717,81.809994936
13,42.1799998283,72.0100052357
13,41.4100000858,83.809994936
14.6400003433,42,74.8300054073
15.3599996567,41.5899999142,86.5799946785
13.4100000858,41.4100000858,76.2400054932
13.5899999142,42,132.860003948
13,41.5899999142,113.669990301
13.4100000858,41.4100000858,69.9600048065
13.5899999142,42,80.4499952793
13.4100000858,41.5899999142,69.730004549
13.5899999142,41.4100000858,97.3099992275
13,42,90.7699997425
14.2300002575,41.5899999142,71.3699963093
14.7699997425,41.4100000858,46.8200001717
13,42,65.2200036049
13,41.5899999142,71.9599962234
13,41.4100000858,65.270004034
13.8200001717,41.5899999142,74.5499961376
14.1799998283,41.4100000858,63.1700031757
13,42,69.4199967384
13,42,60.9400029182
13,41.5899999142,67.4699971676
14.2300002575,41.4100000858,62.3500030041
14.7699997425,42,68.2399969101
13,41.5899999142,46.5899999142
13,41.4100000858,76.7500064373
13,42,91.0699937344
14.2300002575,41.5899999142,63.9900033474
14.7699997425,41.4100000858,70.5999965668
13,42,47
13.4100000858,41.5899999142,62.9900033474
13.5899999142,41.4100000858,70.4199967384
13.4100000858,41.5899999142,62.7600030899
13.5899999142,41.4100000858,68.4199967384
13,42,46.4100000858
13,41.5899999142,60.5300028324
13.4100000858,41.4100000858,65.6499969959
14.4100000858,42,63.0400037766
14.1799998283,41.5899999142,71.3699963093
13,41.4100000858,46.4100000858
13,42,63.8100035191
13,41.5899999142,71.5999965668
13.8200001717,41.4100000858,63.9900033474
14.5899999142,42,70.1899964809
13.5899999142,41.5899999142,63.2200036049
13,41.4100000858,71.1899964809
13,42,47.4100000858
13.8200001717,42,64.4000034332
14.1799998283,41.5899999142,70.7799963951
13,41,60.3500030041
13.4100000858,41.4100000858,66.2399969101
13.5899999142,42,45.8200001717
13.8200001717,42,60.5300028324
14.1799998283,41.5899999142,66.0599970818
13,41.4100000858,61.5800032616
13,41.5899999142,69.2399969101
13,41.4100000858,63.1700031757
14.2300002575,42,69.8299968243
14.7699997425,42,63.5800032616
13,41.5899999142,70.0099966526
13.4100000858,41.4100000858,62.1700031757
13.5899999142,42,68.8299968243
13.8200001717,41.5899999142,46.5899999142
14.1799998283,41.4100000858,61.1700031757
13,42,68.2399969101
13,41.5899999142,64.6300036907
13,41.4100000858,73.1899964809
13.8200001717,41.5899999142,65.8100035191
14.1799998283,41.4100000858,72.7799963951
13.4100000858,42,46.7699997425
13.5899999142,42,61.8100035191
13,42,69.5999965668
13.8200001717,41.5899999142,62.8100035191
14.1799998283,41.4100000858,70.1899964809
13,42,46.4100000858
13,41.5899999142,64.2200036049
13,41.4100000858,71.7799963951
13.8200001717,41.5899999142,54.380001545
14.5899999142,41.4100000858,68.2800006866
13.5899999142,42,62.3399977684
13,41.5899999142,64.2200036049
13,41.4100000858,71.7799963951
13.8200001717,42,83.0800075531
14.1799998283,42,99.3299925327
13,41.5899999142,86.1300079823
13,41.4100000858,102.459991932
13,42,83.0800075531
13.8200001717,41.5899999142,98.5099923611
14.1799998283,41.4100000858,46.4100000858
13.4100000858,41.5899999142,63.8100035191
13.5899999142,41.4100000858,70.3699963093
13,41.5899999142,45
13.8200001717,41.4100000858,59.3500030041
14.1799998283,41.5899999142,66.0599970818
13,41.8200001717,45.5899999142
13,42.5899999142,67.1400046349
13,41.5899999142,76.8599953651
13.4100000858,41.4100000858,45.4100000858
14,42,73.0600056648
13.5899999142,41.5899999142,84.1199941635
13,41.4100000858,45.2300002575
13,41.5899999142,69.9600048065
13.8200001717,41.4100000858,80.0399951935
14.1799998283,42,72.0100052357
13,41.5899999142,81.7599945068
13,41.4100000858,45.2300002575
13,42,74.0600056648
14.2300002575,41.5899999142,85.5299942493
14.7699997425,41.4100000858,45.5899999142
13,41.5899999142,72.8800058365
13,41.4100000858,85.5299942493
13,42,46
13.8200001717,41.5899999142,70.190005064
14.1799998283,41.8200001717,82.0399951935
13,42.1799998283,73.190005064
13,41.4100000858,82.5799946785
13.4100000858,41.5899999142,73.0600056648
14.4100000858,41.4100000858,84.9399943352
14.1799998283,42,46.4100000858
13,42,71.6000051498
13,41.5899999142,81.5799946785
13,41.4100000858,45
13.8200001717,42,71.2400054932
14.1799998283,41.5899999142,82.7599945068
13,41.4100000858,70.0100052357
13,42,81.3999948502
13,41.5899999142,45.5899999142
13.8200001717,41.4100000858,68.3700048923
14.1799998283,41.5899999142,78.6299951077
13.4100000858,41.4100000858,64.6800041199
13.5899999142,42,74.5499961376
13,41.5899999142,46.7699997425
13.8200001717,41.4100000858,61.4000034332
14.1799998283,42,69.4199967384
13,41.5899999142,62.1700031757
13,41,68.4199967384
13,41.8200001717,46.8200001717
13.8200001717,42.1799998283,71.7800049782
14.5899999142,41.4100000858,81.809994936
13.5899999142,42,61.3500030041
13,41.5899999142,67.6499969959
13,41.4100000858,87.5900084972
13.8200001717,42,105.409991503
14.5899999142,41.5899999142,92.1000094414
13.5899999142,41.4100000858,112.71999073
13,42,111.730013132
13,41.5899999142,137.629986525
14.6400003433,41.4100000858,63.4500038624
15.3599996567,42,71.9599962234
13,41.5899999142,46
13,41.4100000858,61.5800032616
13,42,69.2399969101
14.6400003433,42,59.8900024891
15.3599996567,41.5899999142,64.2899973392
13,41,58.7100026608
13,41.4100000858,83.1500012875
13,42,74.3699963093
14.6400003433,42,65.4000034332
15.3599996567,42,86.539999485
13,41.5899999142,67.8299968243
13,41.4100000858,62.8100035191
13,41.5899999142,70.5999965668
14.2300002575,41.4100000858,62.1700031757
15.1799998283,42,84.8200001717
13.5899999142,41.5899999142,70.0099966526
13,41.4100000858,64.2200036049
13,41.5899999142,71.7799963951
14.6400003433,41.4100000858,63.8100035191
15.3599996567,42,72.4199967384
13,42,65.5800032616
13,41.5899999142,88
13,41.4100000858,71.5999965668
15.0500004292,42,65.2200036049
15.9499995708,42,90.8200001717
13,41.5899999142,93.2300002575
13,41.4100000858,94.5899999142
13,41.5899999142,94.4100000858
15.0500004292,41.4100000858,75.729995966
16.3599996567,41.5899999142,65.6300036907
13.5899999142,41.4100000858,91
13,42,74.5999965668
13,42,67.8100035191
15.460000515,41.5899999142,91.1799998283
16.539999485,41.4100000858,91.2300002575
13,41.5899999142,92.5899999142
13.4100000858,41.4100000858,90.7699997425
13.5899999142,42,73.4199967384
14.6400003433,42,66.5800032616
15.7699997425,41.5899999142,88.5899999142
13.5899999142,41.4100000858,88.4100000858
13.4100000858,42,89
13.5899999142,41.5899999142,72.5999965668
14.6400003433,41.4100000858,64.5800032616
15.7699997425,42,94.380001545
13.5899999142,41.5899999142,100.07999897
13,41.4100000858,74.5499961376
13,42,63.1700031757
15.460000515,42,85.8200001717
16.539999485,41.5899999142,87.4100000858
13,41.4100000858,72.4199967384
13.4100000858,41.5899999142,61.4800024033
13.5899999142,41.4100000858,80.0500004292
15.0500004292,42,82.1799998283
16.3599996567,41.5899999142,68.6999974251
13.5899999142,41.4100000858,62.8900024891
13,42,89.0200018883
13.4100000858,42,101.179999828
15.2300002575,41.5899999142,79.0899956226
15.7699997425,41.4100000858,69.5000042915
13.5899999142,41.5899999142,99.8200001717
13,41.4100000858,101.820000172
13,42,81.6799955368
14.6400003433,41.5899999142,62.0700023174
15.3599996567,41.4100000858,79.2300002575
13,42,81.4100000858
13,42,82.4100000858
13,41.5899999142,83.4100000858
15.460000515,41.4100000858,70.8799972534
17.3599996567,42,64.3000025749
14.1799998283,41.5899999142,82.4100000858
13,41.4100000858,82.5899999142
13,41.5899999142,84.460000515
15.0500004292,41.4100000858,88.4100000858
17.1799998283,42,73.0099966526
14.7699997425,41.5899999142,63.5300028324
13,41.4100000858,98.5800032616
13,42,109.519997597
15.460000515,42,91.3599996567
17.7699997425,41.5899999142,89.8200001717
15.1799998283,41.4100000858,74.5999965668
13.5899999142,41.5899999142,71.5000042915
13,41.4100000858,99.7699997425
14.6400003433,42,97.5899999142
15.7699997425,41.5899999142,97.8200001717
13.5899999142,41.4100000858,97.7699997425
13,42,96.4100000858
13,41.5899999142,97.8200001717
15.0500004292,41.4100000858,112.120002747
20.460000515,42,113.779996395
19.4899990559,41.5899999142,89.4100000858
13,41.4100000858,103.940002918
13,41.5899999142,107.599996567
15.8700006008,41.8200001717,86.460000515
20,42.1799998283,86.3099992275
17.1299993992,41.4100000858,85.5100009441
13,41.5899999142,103.070002317
13.4100000858,41.4100000858,127.610001802
16.0500004292,42,139.179999828
21.0500004292,41.5899999142,122.419996738
24,41.4100000858,120.500004292
24,42,134.829996824
21.9499995708,41.5899999142,137.190005064
19.4100000858,41.4100000858,149.039995193
21.6400003433,42,136.090004206
24,42,165.820000172
23.1799998283,41.5899999142,146.089995623
18.3099992275,41.4100000858,167.250010729
15.460000515,42,195.899990559
21.0500004292,41.5899999142,131.410000086
24,41.4100000858,161.52000618
19.4899990559,42,175.709994078
13,41.5899999142,178.050009012
15.0500004292,41.4100000858,192.849990129
20.460000515,42,129.92000103
24,41.5899999142,125.929997683
24,41.4100000858,124.350003004
24,41.5899999142,148.280000687
22.7699997425,41.4100000858,159.970001459
22.2300002575,42,169.589999914
24,42,169.410000086
24,41.5899999142,180.660002232
24,41.4100000858,207.890002489
23.5899999142,42,219.669998884
23.4100000858,41.5899999142,189.859995365
24,41.4100000858,174.400003433
24,41.5899999142,175.859995365
24.4100000858,41.4100000858,155.480002403
25,42,182.660002232
24.5899999142,42,193.489999056
24,41.5899999142,182.07999897
24,41.4100000858,170.07999897
24,41.5899999142,158.489999056
23.5899999142,41.4100000858,147.489999056
23.4100000858,42,139.769999743
24,41.5899999142,138.410000086
24,41.4100000858,153.76000309
24,42,162.289997339
24.4100000858,41.5899999142,143.589999914
24.5899999142,41.4100000858,144.230000257
24.4100000858,42,146.410000086
24.5899999142,41.5899999142,161.76000309
24,41.4100000858,167.009996653
24.4100000858,42,142.359999657
24.5899999142,41.5899999142,142.460000515
24,41.4100000858,158.710002661
24,42,162.649996996
24,42,141.179999828
24.4100000858,41.5899999142,184.690009356
25,41.4100000858,223.579994678
24.5899999142,42,165.269995451
24,41.5899999142,147.940002918
24,41.4100000858,154.879997253
24.4100000858,41.5899999142,136.820000172
24.5899999142,41.4100000858,152.350003004
24,42,177.510000944
24.4100000858,41.5899999142,175.389998198
25,41.4100000858,194.160006523
24.5899999142,41.5899999142,230.799998283
24.4100000858,41.8200001717,194.809994936
24.5899999142,42.1799998283,171.480002403
24.4100000858,41.4100000858,177.749997854
24.5899999142,42,166.690000772
24,41.5899999142,165.849998713
24.4100000858,41.4100000858,166.020001888
24.5899999142,41.5899999142,179.410000086
24.4100000858,41.4100000858,202.140004635
24.5899999142,42,246.300002575
24.4100000858,41.5899999142,232.839993477
24.5899999142,41.4100000858,185.539999485
24.4100000858,42,189.380001545
25,42,173.759994507
25.4100000858,41.5899999142,172.080007553
25.5899999142,41.4100000858,230.560001373
24.5899999142,41.5899999142,278.540008068
24.4100000858,41.4100000858,274.95998764
25,42,205.990003347
25,42,238.020001888
25,41.5899999142,256.740001202
25,41.4100000858,283.450003862
25,41.5899999142,294.829996824
25,41.4100000858,261.519997597
25.4100000858,42,269.60000515
26,42,286.959996223
25.5899999142,41.5899999142,286.420005322
25.4100000858,34.0299985409,311.929997683
25.1799998283,14.1599979401,293.539999485
24.8200001717,0,279.339997768
25.5899999142,0,276.300002575
25,0,302.200001717
25,0,280.789993048
25,0,268.260007381
25,0,288.249993563
25.4100000858,0,239.899999142
25.5899999142,0,208.989994764
25.4100000858,0,245.160015106
25.1799998283,0,332.599996567
24.8200001717,0,275.789993048
26,0,264.080007553
25.1799998283,0,276.229991674
24.4100000858,0,255.900007725
25,0,293.829996824
25.4100000858,0,252.31999588
25.5899999142,0,201.859995365
25,0,178.200001717
25,0,181.389998198
25,0,240.75001502
25,0,321.039995193
25,0,329.000008583
24.5899999142,0,363.809994936
24.4100000858,0,324.489999056
24.5899999142,0,294.629995108
24.4100000858,0,266.740001202
24.5899999142,0,249.579994678
24.4100000858,0,233.500004292
24.5899999142,0,246.599996567
24,0,303.360016823
24.4100000858,0,407.109997511
25,0,333.419988155
25,0,271.270004034
24.5899999142,0,283.419996738
24.4100000858,0,256.489999056
25.4100000858,0,235.23999691
25.5899999142,0,227.940002918
24.5899999142,0,260.710002661
24.4100000858,0,279.410000086
25,0,269.749997854
25,0,254.589999914
25,0,236.779996395
25,0,235.370004892
25,0,266.539999485
24.5899999142,0,265.050000429
24.8200001717,0,267.179999828
25.5899999142,0,266
25,0,257.799998283
24.5899999142,0,223.449995279
24.4100000858,0,214.780004978
24.5899999142,0,260.890002489
24.4100000858,0,257.089995623
25,0,285.220012188
24.5899999142,0,325.539990902
24,0,288.010005236
24.4100000858,0,389.600013733
24.5899999142,0,547.96001339
24.4100000858,0,523.149975538
24.5899999142,0,347.619998455
24,0,336.179999828
24,0,337.460000515
24.4100000858,0,343.460000515
20.4899990559,0,348.230000257
15.6400003433,0,354.510000944
22.5100009441,0,401.180008411
28.5899999142,0,424.969992876
24.7199993134,0,420.28000927
20.4100000858,0,486.050000429
22.6400003433,0,447.589991331
26.2300002575,0,439.250010729
27.1799998283,0,531.860003948
23.1299993992,0,602.870009184
19,0,567.189979315
19.4100000858,0,423.359999657
24.1000008583,0,420.179999828
30,0,422.690000772
25.07999897,0,420.619998455
18.4100000858,0,400.569998026
20.2300002575,0,372.649996996
25.2800006866,0,353.640000343
29.5899999142,0,402.740009785
26.1299993992,0,422.439990044
21.1799998283,0,347.029998541
22.460000515,0,330.439998627
27.2300002575,0,356.670007467
28.5899999142,0,373.149992704
26.3599996567,0,336.120002747
21.9499995708,0,291.03998661
21.0500004292,0,216.220003605
26.0500004292,0,236.489999056
28.5899999142,0,266.080007553
27.1799998283,0,309.799998283
25.5899999142,0,280.779996395
24.5899999142,0,305.2000103
24,0,379.280000687
24.4100000858,0,365.139996052
25,0,295.359991074
25,0,239.330001116
24.5899999142,0,246.179999828
24,0,262.220003605
24.4100000858,0,255.839993477
25,0,223.300002575
24.5899999142,0,240.179999828
19.8999991417,0,257.450003862
20.1500012875,0,287.280000687
28.5899999142,0,299.790001631
24.7199993134,0,340.930006266
19.1799998283,0,323.319987297
20.460000515,0,215.909995794
25.2300002575,0,220.210006952
27,0,266.769999743
23.7199993134,0,265
19.4100000858,0,248.599996567
21.6400003433,0,274.2000103
26.0500004292,0,356.480002403
28.5899999142,0,316.00998807
24.3099992275,0,236.050000429
18.5899999142,0,266.060005665
19.6400003433,0,282.859995365
24.460000515,0,236.649996996
27.5899999142,0,231.170003176
24.539999485,0,264.890002489
19.7699997425,0,279.949999571
21.6900007725,0,273.309999228
27.4100000858,0,281.940002918
27.1799998283,0,280.269995451
25.5899999142,0,262.120002747
20.07999897,0,250.249993563
13.8200001717,0,219.120002747
20.3300011158,0,219.549996138
27.5899999142,0,207.350003004
23.3099992275,0,239.070002317
17.1799998283,0,250.489999056
17.6400003433,0,253.430001974
24.1000008583,0,257.979998112
29.1799998283,0,233.519997597
24.3099992275,0,246.110006094
18.1799998283,0,347.450012445
19.460000515,0,395.689992189
25.0500004292,0,326.419996738
27.5899999142,0,287.599996567
24.539999485,0,239.809994936
20.1799998283,0,189.419996738
22.6900007725,0,188.730004549
28.4100000858,0,204.829996824
28.1799998283,0,203.090004206
24.1299993992,0,229.539999485
18.7699997425,0,264.950008154
19.8700006008,0,297.219995022
25.6400003433,0,282.68000412
28,0,271.63999176
26.3599996567,0,223.610001802
21.539999485,0,267.570006609
19.6400003433,0,295.779996395
24.8700006008,0,294.780004978
28.5899999142,0,318.749997854
27.1799998283,0,381.080016136
24.7699997425,0,455.099992275
20.1299993992,0,338.449986696
19.6900007725,0,260.940002918
24.5899999142,0,285.92000103
22.3599996567,0,302.430001974
18.3599996567,0,278.689992189
18.0500004292,0,240.170003176
22.2300002575,0,256.259998798
23.5899999142,0,243.07999897
21.7699997425,0,233.129999399
17.9499995708,0,229
17.8700006008,0,257.700006008
22.4100000858,0,312.530002832
23.8200001717,0,313.549996138
23.3599996567,0,303.400003433
18.9499995708,0,314.289997339
18.460000515,0,282.879997253
24.460000515,0,246.779996395
27.5899999142,0,244.550004721
24.539999485,0,258.139996052
17.7199993134,0,243.710002661
15.0500004292,0,268.970001459
21.2800006866,0,275.719999313
27.6400003433,0,267.309999228
27.1299993992,0,238.219995022
18.4899990559,0,219.580003262
13.2300002575,0,239.539999485
19.92000103,0,235.589999914
26.1799998283,0,239.100000858
22.539999485,0,256.480002403
19.4100000858,0,245.119994164
20.4100000858,0,207.870000601
23.460000515,0,213.230000257
25.7699997425,0,218.690000772
22.3599996567,0,226.460000515
18.7699997425,0,245.990003347
17.8200001717,0,256.289997339
22.2800006866,0,241.690000772
25.7699997425,0,234.699997425
22.7699997425,0,235.040003777
18.1299993992,0,272.890002489
16.8700006008,0,255.149992704
24.2800006866,0,218.940002918
26.9499995708,0,229.979998112
23.1799998283,0,240.780004978
19.1299993992,0,252.039995193
17.8700006008,0,232.530002832
24.460000515,0,241.749997854
28.8200001717,0,229.050000429
28.3599996567,0,239.380001545
19.8499987125,0,233.189996481
13.460000515,0,208.589999914
20.6900007725,0,219.890002489
24.7699997425,0,224.289997339
21.7699997425,0,206
17.539999485,0,205.179999828
16.460000515,0,202.769999743
20.8200001717,0,202.230000257
22.8200001717,0,208.100000858
22.3599996567,0,264.020010471
18.7699997425,0,332.719999313
18.6400003433,0,328.410000086
24.2800006866,0,293.739992619
26.9499995708,0,238.489999056
22.7699997425,0,255.780004978
17.7199993134,0,247.359991074
14.2300002575,0,199.120002747
18.0500004292,0,239.730004549
23.460000515,0,289.450003862
24.539999485,0,365.2000103
21,0,436.820000172
24.6900007725,0,451.120002747
29.5899999142,0,463.849998713
28.5899999142,0,446.389998198
25.9499995708,0,423.339997768
17.6699988842,0,405.949999571
13.2800006866,0,409.560001373
22.1000008583,0,385.379992962
27.5899999142,0,337.410000086
24.9499995708,0,356.040003777
20.7699997425,3.28000068665,401.270004034
22.2800006866,4.71999931335,401.119994164
27.4100000858,0,361.820000172
28,0,364.230000257
25.9499995708,0,396.750006437
21.7699997425,0,405.329992533
23.2800006866,0,351.949999571
28.8200001717,0,406.400012016
29.1799998283,0,409.459983349
25.1299993992,0,295.820000172
19.7699997425,0,317.090004206
22.1000008583,0,327.139996052
28,0,304.92000103
26.7699997425,0,309.949999571
24.1799998283,0,311.100000858
19.3099992275,0,317.820000172
17.2800006866,0,316.129999399
24.8700006008,0,304.209998369
29,0,281.519997597
27.3599996567,0,267.870000601
19.2599987984,0,271.179999828
13.460000515,0,273.280000687
21.1000008583,0,252.169994593
26.1799998283,0,193.269995451
22.1299993992,0,162
15.9499995708,0,161.589999914
14.6400003433,13.5300028324,159.769999743
17.8200001717,36.2800006866,154.719999313
20.6400003433,41.4100000858,150.410000086
23.4100000858,42,151
24,41.5899999142,205.940011501
24,41.4100000858,289.100000858
24,42,297.460000515
24,41.5899999142,305.510000944
24,41.4100000858,317.740001202
24,42,326.820000172
24,41.5899999142,327.589999914
24,41.4100000858,327
24,42,327.410000086
24,41.5899999142,326.769999743
24,41.4100000858,252.839984894
24,42,150.230000257
24,41.5899999142,153.230000257
24,41.4100000858,150.899999142
24,42,141.309999228
24,41.5899999142,136.410000086
24,41.4100000858,138.640000343
24,42,144.690000772
24,41.5899999142,149.589999914
23.5899999142,41.4100000858,150.230000257
23.4100000858,42,151.589999914
24,41.5899999142,151
24,41.4100000858,151.410000086
24,42,152.410000086
24,41.5899999142,150.539999485
24,41.4100000858,144.949999571
24,42,137.899999142
24,41.5899999142,129.949999571
24,41.4100000858,129.050000429
24,42,139.380001545
24,41.5899999142,149.179999828
24,41.4100000858,148.820000172
24,42,162.710002661
24,41.5899999142,190.430001974
24,41.4100000858,200.719999313
24,42,194.359999657
24,41.5899999142,185.439998627
24,41.4100000858,177.230000257
24,42,187.610001802
24,41.5899999142,196.309999228
24,41.4100000858,192.640000343
24,42,197.050000429
24,41.5899999142,201.230000257
24,41.4100000858,203.820000172
24,42,198.029998541
24,41.5899999142,194.150001287
24,41.4100000858,203.820000172
24,42,204.589999914
24,41.5899999142,204.820000172
24,41.4100000858,203.949999571
24,42,198.949999571
24,41.5899999142,195.179999828
24,41.4100000858,191.949999571
24,42,183.259998798
24,41.5899999142,168.029998541
24,41.4100000858,155.539999485
24,42,161.020001888
24,41.5899999142,195.320004463
24,41.4100000858,189.509992361
23.5899999142,42,139.050000429
23.4100000858,41.5899999142,142.820000172
24,41.4100000858,144.410000086
24,42,145
24,41.5899999142,147.870000601
24,41.4100000858,154.050000429
24,42,157.820000172
24,41.5899999142,158.589999914
24,41.4100000858,159.640000343
24,42,152.569998026
24,41.5899999142,138.179999828
24,41.4100000858,139.460000515
24,42,147.510000944
24,41.5899999142,153.589999914
24,41.4100000858,167.76000309
24,42,166.039995193
24,41.5899999142,137.100000858
24,41.4100000858,154.890002489
24,41.5899999142,172.410000086
24,41.4100000858,172.589999914
24,42,174.050000429
24,42,177
24,41.5899999142,154.859995365
24,41.4100000858,128.740001202
24,42,143.970001459
24,41.5899999142,149.899999142
24,41.4100000858,140.719999313
24,42,138.460000515
24,41.5899999142,157.990003347
24,41.4100000858,202.730004549
24,42,233.589999914
24,41.5899999142,231.769999743
24,41.4100000858,230
24,42,196.379992962
24,41.5899999142,147.179999828
24,41.4100000858,145.589999914
24,42,192.150009871
24,41.5899999142,261.230000257
24,41.4100000858,254.799998283
24,42,201.589991331
23.5899999142,41.5899999142,146.100000858
23.4100000858,41.4100000858,146.259998798
24,42,144.970001459
24,41.5899999142,168.940002918
24,41.4100000858,193.92000103
24,42,224.370004892
24,41.5899999142,241.599996567
24,41.4100000858,226.200001717
24,42,251.120002747
24,41.5899999142,267.129999399
24,41.4100000858,260.539999485
24,42,270.940002918
24,41.5899999142,291
24,41.4100000858,290.589999914
24,42,290.410000086
24,41.5899999142,238.9299891
24,41.4100000858,165.640000343
24,42,167.179999828
24,41.5899999142,188.140004635
24,41.4100000858,181.459991932
24,42,129.280000687
24,41.5899999142,177.460009098
24,41.4100000858,230.569998026
24,42,207.569998026
24,41.5899999142,200.150001287
24,41.4100000858,243.030007124
24,42,243.619989872
24,41.5899999142,204.340006351
24,41.4100000858,250.460000515
24,42,247.439998627
24,41.5899999142,238.410000086
24,41.4100000858,248.84000206
24,42,246.189996481
24,41.5899999142,235.530002832
24,41.4100000858,253.359999657
24,42,218.199993134
24,41.5899999142,171.820000172
24,41.4100000858,155.779996395
24,42,161.750006437
24,41.5899999142,193.699997425
24,41.4100000858,173.539999485
24,42,167.949999571
