"all_..idle","X..memused","X..swpused","proc.s","cswch.s","file.nr","sum_intr.s","rtps","ldavg.1","tcpsck"
14.95,7.35,0.1,0,35835,2640,26544,0,50.93,34
17.4,7.34,0.1,10,32679,2640,27692,0,50.93,35
12.6,7.36,0.1,10,36851,2640,28576,0,50.93,35
14.12,7.35,0.1,0,36200,2640,29111,0,50.93,35
18.74,7.28,0.1,0,36243,2640,29224,0,47.97,35
21.54,7.28,0.1,0,31172,2640,28378,0,47.97,35
26.49,7.22,0.1,0,33581,2640,28336,0,47.97,35
26.29,7.23,0.1,0,27247,2640,27149,0,47.97,35
25.63,7.27,0.1,9,34262,2640,29068,0,47.97,36
19.92,7.26,0.1,21,31980,2640,29645,0,45.81,36
22.52,7.26,0.1,14,36155,2640,30863,0,45.81,36
25.4,7.26,0.1,0,32720,2640,29646,0,45.81,36
24.15,7.26,0.1,0,30333,2640,29489,0,45.81,36
23.57,7.27,0.1,9,29142,2640,29122,0,45.81,38
14.3,7.32,0.1,9,28618,2640,30145,0,43.99,38
17.01,7.32,0.1,0,33588,2640,30657,0,43.99,38
17.57,7.22,0.1,0,32798,2640,30613,0,43.99,38
22.05,7.26,0.1,19,27125,2640,30663,0,43.99,39
15.74,7.28,0.1,17,26922,2640,31458,0,43.99,41
20.29,7.26,0.1,1,28868,2640,32388,0,41.74,41
20.76,7.26,0.1,0,28548,2640,31825,0,41.74,41
17.53,7.3,0.1,9,29838,2640,33661,0,41.74,42
15.28,7.3,0.1,0,29300,2640,33429,0,41.74,42
16.34,7.34,0.1,9,31894,2640,36354,0,41.74,43
14.16,7.35,0.1,21,31863,2640,35227,0,40.08,43
12.32,7.38,0.1,23,34484,2592,35430,0,40.08,44
10.24,7.39,0.1,9,27523,2592,33075,0,40.08,44
9.41,7.39,0.1,0,27882,2592,32513,0,40.08,44
11.97,7.4,0.1,0,34322,2592,35545,0,40.08,44
13.25,7.36,0.1,0,31245,2592,35200,0,39.04,44
13.27,7.36,0.1,0,30736,2592,35229,0,39.04,45
11.97,7.38,0.1,9,31813,2592,34995,0,39.04,44
13.12,7.4,0.1,19,28222,2592,33332,0,39.04,44
8.13,7.41,0.1,9,28309,2592,32175,0,39.04,45
10.23,7.38,0.1,3,29553,2592,33781,0,37.91,45
7.34,7.42,0.1,6,29551,2592,33455,0,37.91,45
6.46,7.42,0.1,0,30593,2592,32901,0,37.91,45
7.31,7.46,0.1,9,30753,2592,35248,0,37.91,46
4.55,7.47,0.1,0,34647,2592,32135,0,37.91,46
5.31,7.48,0.1,21,34532,2592,32748,0,36.8,46
4.81,7.48,0.1,14,30442,2544,31190,0,36.8,46
4.11,7.51,0.1,18,31770,2544,33825,0,36.8,49
1.25,7.61,0.1,27,29674,2544,28746,0,36.8,50
0.71,7.64,0.1,9,34622,2544,28137,0,36.8,51
0.5,7.69,0.1,9,34466,2544,26728,0,38.01,52
0.29,7.7,0.1,0,37272,2544,26099,0,38.01,52
0.29,7.7,0.1,3,39907,2544,25665,0,38.01,53
0.21,7.79,0.1,25,40265,2544,26132,0,38.01,54
0.29,7.8,0.1,0,45906,2544,23520,0,38.01,54
0.17,7.79,0.1,0,47882,2544,22054,0,40.02,54
0.13,7.88,0.1,18,50205,2544,26095,0,40.02,56
0.13,7.93,0.1,17,48077,2544,24266,0,40.02,58
0.12,8.02,0.1,27,52659,2544,23193,0,40.02,61
0.42,8.08,0.1,10,47407,2544,24643,0,40.02,61
0.04,8.06,0.1,21,55105,2544,20004,0,42.98,62
0.04,8.11,0.1,27,60472,2544,21014,0,42.98,63
0.04,8.15,0.1,5,58188,2544,19348,0,42.98,63
0.04,8.16,0.1,0,59684,2544,18690,0,42.98,62
0,8.18,0.1,20,62377,2544,20693,0,42.98,65
0.04,8.29,0.1,10,57194,2544,20740,0,45.14,66
0.04,8.34,0.1,6,62678,2544,19302,0,45.14,66
0.13,8.32,0.1,21,60154,2544,20282,0,45.14,67
0,8.42,0.1,6,56525,2544,21741,0,45.14,67
0,8.43,0.1,10,58953,2544,18317,0,45.14,68
0.04,8.47,0.1,8,58198,2544,19060,0,47.37,69
0.08,8.5,0.1,19,56325,2544,19705,0,47.37,69
0,8.53,0.1,1,63099,2544,19114,0,47.37,70
0,8.63,0.1,18,59796,2544,20280,0,47.37,71
0,8.64,0.1,0,62486,2544,18898,0,47.37,71
0,8.65,0.1,0,64092,2544,18742,0,49.9,71
0.04,8.66,0.1,31,62506,2592,19782,0,49.9,73
0.08,8.74,0.1,30,60964,2592,21250,0,49.9,74
0.04,8.78,0.1,2,63382,2592,19837,0,49.9,76
0,8.82,0.1,15,68684,2592,21501,0,49.9,77
0.08,8.87,0.1,10,64728,2592,22298,0,53.28,77
0,8.9,0.1,1,65835,2592,19629,0,53.28,77
0,8.91,0.1,12,67244,2592,19752,0,53.28,78
0,8.99,0.1,15,68954,2592,23003,0,53.28,79
0,9.04,0.1,18,68808,2592,21294,0,53.28,80
0,9.08,0.1,13,65914,2592,21633,0,55.66,81
0.04,9.17,0.1,6,62727,2592,22099,0,55.66,81
0,9.2,0.1,0,66055,2592,19888,0,55.66,81
0,9.22,0.1,8,64663,2592,21848,0,55.66,82
0,9.24,0.1,8,69340,2640,22287,0,55.66,82
0,9.29,0.1,23,66503,2688,22628,0,58.57,82
0,9.33,0.1,23,66919,2688,21305,0,58.57,84
0,9.37,0.1,4,65816,2688,21345,0,58.57,84
0,9.43,0.1,5,68211,2688,22503,0,58.57,83
0.04,9.41,0.1,3,62467,2688,20174,0,58.57,82
0,9.46,0.1,6,66038,2688,20352,0,60.76,82
0,9.47,0.1,3,65586,2688,20757,0,60.76,83
0,9.5,0.1,5,67419,2688,21312,0,60.76,83
0,9.56,0.1,10,67765,2688,22652,0,60.76,84
0,9.59,0.1,22,67481,2736,22138,0,60.76,88
0.08,9.65,0.1,14,69030,2736,25037,0,64.47,89
0,9.68,0.1,3,65752,2736,23641,0,64.47,89
0,9.72,0.1,11,68253,2736,22167,0,64.47,92
0,9.85,0.1,24,66317,2736,25469,0,64.47,92
0,9.92,0.1,5,66884,2736,22819,0,64.47,92
0,9.93,0.1,20.79,70301.98,2736,21826.73,0,67.95,92
0,9.97,0.1,16,68805,2784,22337,0,67.95,93
0,10.03,0.1,16,69111,2784,25180,0,67.95,93
0.04,10.09,0.1,9,71129,2736,25938,0,67.95,94
0.04,10.14,0.1,1,64582,2736,24424,0,67.95,94
0,10.16,0.1,5,65760,2736,24186,0,72.52,95
0,10.23,0.1,5,66943,2736,23904,0,72.52,95
0,9.42,0.1,11,68367,2640,24959,0,72.52,80
0.04,9.49,0.1,16,60701,2640,26998,0,72.52,84
0.13,9.54,0.1,30,61296,2640,26268,0,72.52,85
0.08,9.53,0.1,1,60086,2640,24450,0,77.44,84
0.21,9.66,0.1,22,61121,2640,28141,0,77.44,84
0.04,9.72,0.1,11,60897,2640,22756,0,77.44,86
0.04,9.74,0.1,5,63872,2640,21697,0,77.44,86
0,9.77,0.1,14,62914,2640,21981,0,77.44,90
0.08,9.79,0.1,38,64566,2640,30379,0,80.77,89
0.08,9.85,0.1,18,66123,2688,26176,0,80.77,93
0.29,9.9,0.1,35,67949,2688,27005,0,80.77,99
0.17,9.94,0.1,12,65826,2688,25135,0,80.77,104
0.04,10,0.1,15,64747,2688,24620,0,80.77,105
0,10.05,0.1,19,67751,2688,21906,0,83.99,104
0,10.08,0.1,7,69197,2688,22429,0,83.99,105
0,10.14,0.1,8,67993,2688,21532,0,83.99,110
0,10.17,0.1,8,69541,2688,21787,0,83.99,115
0,10.24,0.1,3,70990,2688,22387,0,83.99,116
0,10.23,0.1,58,72672,2688,26352,0,87.44,102
0.04,10.25,0.1,24,73079,2736,28424,0,87.44,103
0.08,10.25,0.1,15,71521,2736,27872,0,87.44,103
0,10.34,0.1,35,72394,2736,25241,0,87.44,103
0.04,10.42,0.1,12,70742,2736,23928,0,87.44,103
0,9.57,0.1,15,69308,2496,24670,0,89.24,86
0.13,9.63,0.1,49,65541,2496,29451,0,89.24,86
0,9.68,0.1,12,67184,2496,24603,0,89.24,88
0,9.72,0.1,10,68178,2496,22462,0,89.24,88
0.08,9.68,0.1,15,65554,2496,22830,0,89.24,88
0.17,9.83,0.1,15,64632,2496,28092,0,92.11,90
0.04,9.86,0.1,11,67056,2496,22703,0,92.11,93
0,9.5,0.1,20,63223,2400,29148,0,92.11,77
0,9.52,0.1,9,59202,2400,36428,0,92.11,78
0.04,9.55,0.1,22,60653,2400,19304,0,92.11,87
0.04,9.54,0.1,19,63734,2400,19141,0,92.34,97
0.04,9.64,0.1,18,63077,2448,20816,0,92.34,97
0,9.67,0.1,7,64381,2448,19034,0,92.34,100
0,9.69,0.1,7,66886,2448,18510,0,92.34,101
0.04,9.63,0.1,14,63213,2448,18590,0,92.34,106
0.04,9.61,0.1,19,65894,2448,19948,0,92.71,116
0.13,9.67,0.1,49,64081,2496,20328,0,92.71,118
0.08,9.67,0.1,7,67619,2496,20124,0,92.71,124
0.04,9.7,0.1,57,68293,2544,22363,0,92.71,112
0,9.74,0.1,22,72106,2544,25143,0,92.71,113
0,9.79,0.1,27,69649,2544,20843,0,93.38,115
0,9.84,0.1,24,66825,2544,22967,0,93.38,116
0.08,9.95,0.1,36,65104,2544,23864,0,93.38,120
0.04,10.03,0.1,15,68732,2544,23445,0,93.38,120
0,10.11,0.1,22,63972,2544,23093,0,93.38,120
0,10.11,0.1,35,68894,2544,22960,0,95.67,109
0,10.15,0.1,36,76053,2544,25916,0,95.67,109
0,10.2,0.1,20,74573,2544,25742,0,95.67,109
0.04,10.2,0.1,45,72533,2544,24902,0,95.67,109
0,9.93,0.1,11,71320,2352,25640,0,95.67,93
0,10.02,0.1,28,72505,2400,26332,0,96.74,95
0.04,10.1,0.1,45,69451,2400,26928,0,96.74,96
0.04,10.17,0.1,13,67636,2448,25584,0,96.74,97
0.04,10.25,0.1,11,71898,2448,26123,0,96.74,95
0.04,10.32,0.1,9,74910,2448,25130,0,96.74,96
0,10.4,0.1,5,77307,2448,23607,0,99.72,98
0,10.37,0.1,16,69673,2448,23425,0,99.72,104
0,10.43,0.1,10,71391,2448,23281,0,99.72,107
0,10.5,0.1,17,68955,2496,23622,0,99.72,109
0.08,10.53,0.1,21,71885,2544,25214,0,99.72,111
0.08,10.57,0.1,19,73806,2544,28168,0,103.18,116
0,10.69,0.1,17,74945,2544,26780,0,103.18,119
0,10.74,0.1,14,71475,2544,24396,0,103.18,119
0.08,10.79,0.1,18,68346,2544,25968,0,103.18,121
0,10.79,0.1,16,66697,2544,26438,0,103.18,122
0,10.8,0.1,1,68652,2544,22782,0,106.45,123
0,10.81,0.1,11,69433,2544,22053,0,106.45,124
0,10.79,0.1,61,69765,2592,22408,0,106.45,105
0,10.84,0.1,47,70438,2640,26139,0,106.45,105
0,10.88,0.1,31,78191,2640,26017,0,106.45,102
0,10.93,0.1,32,78372,2640,26080,0,110.02,103
0,10.96,0.1,25,80688,2640,27961,0,110.02,102
0,11.05,0.1,24,75453,2640,24975,0,110.02,101
0,11.14,0.1,11,79572,2640,25713,0,110.02,102
0,11.22,0.1,25,78802,2640,25356,0,110.02,103
0,11.33,0.1,14,74292,2640,26671,0,114.26,102
0,11.4,0.1,2,77359,2640,26705,0,114.26,102
0,11.47,0.1,4,77273,2640,27576,0,114.26,101
0,11.52,0.1,2,75027,2640,24533,0,114.26,102
0.04,11.57,0.1,10,75750,2640,26132,0,114.26,104
0,11.62,0.1,11,77254,2640,25277,0,120.57,102
0,11.68,0.1,38,75736,2736,26360,0,120.57,102
0,11.77,0.1,17,69188,2736,26542,0,120.57,102
0,11.87,0.1,12,69710,2736,28288,0,120.57,100
0,11.9,0.1,8,69021,2736,26705,0,120.57,101
0,12.02,0.1,28,68949,2736,31454,0,124.93,101
0.04,12.1,0.1,7,70870,2736,26955,0,124.93,102
0,12.15,0.1,2,72551,2736,25365,0,124.93,101
0,12.2,0.1,16,74049,2736,27472,0,124.93,99
0,12.25,0.1,18,71420,2784,27081,0,124.93,99
0,12.3,0.1,3,72691,2784,25247,0,130.46,98
0,12.34,0.1,6,71697,2784,25084,0,130.46,98
0,11.83,0.1,8,77258,2784,25219,0,130.46,98
0,11.45,0.1,14,72332,2688,27246,0,130.46,85
0.04,11.5,0.1,12,74796,2688,28412,0,130.46,89
0.13,11.59,0.1,31,70126,2688,27355,0,131.94,90
0.04,11.66,0.1,31,65523,2688,26640,0,131.94,89
0,11.63,0.1,16,68555,2688,23050,0,131.94,90
0.04,11.65,0.1,13,67866,2688,23581,0,131.94,91
0.04,11.71,0.1,12,70809,2688,24205,0,131.94,91
0,11.75,0.1,0,67134,2688,23074,0,134.83,92
0,11.71,0.1,12,67802,2688,24028,0,134.83,92
0,11.72,0.1,9,72506,2688,23967,0,134.83,99
0,11.74,0.1,8,76521,2688,23847,0,134.83,106
0,11.83,0.1,13,68535,2688,23420,0,134.83,105
0.04,11.79,0.1,22,67616,2688,22783,0,136.05,105
0,11.78,0.1,7,69450,2688,22021,0,136.05,104
0,11.77,0.1,13,74017,2688,22971,0,136.05,103
0,11.75,0.1,5,69490,2688,22350,0,136.05,108
0,11.82,0.1,9,73890,2688,21622,0,136.05,108
0,11.84,0.1,23,73262,2688,22375,0,137.8,97
0,11.9,0.1,54,80781,2688,26203,0,137.8,97
0,11.99,0.1,49,80131,2736,24738,0,137.8,96
0,12.05,0.1,21,75730,2736,24769,0,137.8,96
0,12.13,0.1,20,76498,2736,28250,0,137.8,98
0,12.14,0.1,9,77826,2736,25377,0,139.9,98
0,12.25,0.1,15,81138,2736,24584,0,139.9,98
0,11.45,0.1,3,80606,2736,25146,0,139.9,98
0,11.47,0.1,11,67623,2592,26082,0,139.9,82
0,11.46,0.1,19,66501,2640,24237,0,139.9,84
0,11.51,0.1,1,67726,2640,20455,0,138.31,84
0,11.54,0.1,11,65819,2640,20623,0,138.31,85
0,11.54,0.1,7,67326,2640,19906,0,138.31,84
0,11.48,0.1,6,65254,2640,22048,0,138.31,86
0,11.49,0.1,10,71505,2640,20591,0,138.31,85
0,11.52,0.1,11.88,67824.75,2640,21785.15,0,138.6,84
0,11.38,0.1,7,71996,2640,20304,0,138.6,89
0,11.4,0.1,38,70967,2592,19944,0,138.6,95
0.04,11.37,0.1,8,71798,2592,20354,0,138.6,98
0,11.45,0.1,8,70036,2592,22082,0,138.6,98
0,11.5,0.1,17,67266,2592,22371,0,138.39,99
0,11.47,0.1,11,63469,2592,21680,0,138.39,101
0,11.56,0.1,22,66240,2592,23092,0,138.39,106
0,11.59,0.1,0,64891,2592,19630,0,138.39,107
0,11.59,0.1,17,64087,2640,19885,0,138.39,107
0,11.61,0.1,7,65018,2640,20367,0,137.96,107
0,11.62,0.1,43,75404,2640,24170,0,137.96,90
0,11.67,0.1,27,70049,2640,22216,0,137.96,91
0,11.68,0.1,11,71071,2640,22166,0,137.96,91
0,11.74,0.1,9,71841,2640,22033,0,137.96,91
0,11.79,0.1,6,72390,2640,21934,0,137.33,91
0,11.86,0.1,2,72765,2640,22652,0,137.33,91
0,11.94,0.1,35,71054,2736,20977,0,137.33,92
0,11.95,0.1,0,68138,2736,20871,0,137.33,93
0,11.96,0.1,12,69361,2736,23104,0,137.33,92
0,11.97,0.1,2,68265,2736,21733,0,137.22,90
0,11.96,0.1,1,75824,2736,21509,0,137.22,90
0,11.95,0.1,0,69873,2736,21081,0,137.22,88
0,11.88,0.1,0,71580,2736,20918,0,137.22,86
0,11.9,0.1,0,70691,2736,20101,0,137.22,86
0,11.92,0.1,10,69868,2736,20120,0,135.84,85
0,11.88,0.1,7,69066,2736,20199,0,135.84,86
0,11.95,0.1,10,69585,2736,22534,0,135.84,86
0,12.01,0.1,13,69628,2736,23002,0,135.84,87
0,12.02,0.1,13,65594,2736,21501,0,135.84,88
0,12.06,0.1,1,68827,2736,22190,0,135.85,87
0,12.09,0.1,4,64491,2736,21044,0,135.85,86
0,12.15,0.1,1,66610,2736,19929,0,135.85,85
0,12.17,0.1,31,69107,2784,21348,0,135.85,85
0,12.15,0.1,0,67088,2784,19939,0,135.85,85
0,12.16,0.1,0,69565,2784,19683,0,135.22,84
0,12.13,0.1,9,67006,2784,20325,0,135.22,85
0,12.15,0.1,0,67293,2784,19404,0,135.22,83
0,12.13,0.1,0,73142,2784,19698,0,135.22,83
0,12.05,0.1,0,67829,2784,19817,0,135.22,82
0,12.07,0.1,10,69336,2784,20455,0,134.33,82
0,12.12,0.1,9,69215,2784,21453,0,134.33,82
0,12.16,0.1,0,67077,2784,20275,0,134.33,82
0,12.01,0.1,0,69419,2784,19632,0,134.33,81
0,12.02,0.1,0,69779,2784,18896,0,134.33,81
0,12.03,0.1,4,72930,2784,19007,0,134.38,79
0,11.73,0.1,0,68552,2784,19881,0,134.38,79
0,11.68,0.1,31,72194,2832,19020,0,134.38,79
0,11.7,0.1,0,68301,2832,18540,0,134.38,78
0,11.6,0.1,0,68701,2832,18799,0,134.38,78
0,11.51,0.1,9,66669,2832,19592,0,133.23,78
0,11.53,0.1,0,67026,2832,18450,0,133.23,78
0,11.47,0.1,0,70991,2832,18275,0,133.23,78
0,11.51,0.1,9,69030,2832,20347,0,133.23,75
0,11.54,0.1,0,66477,2832,18666,0,133.23,74
0,11.56,0.1,10,64524,2832,19007,0,131.53,74
0,11.47,0.1,0,64706,2832,18361,0,131.53,73
0,11.41,0.1,3,69614,2832,18405,0,131.53,74
0,11.44,0.1,14,69429,2832,19216,0,131.53,73
0,11.47,0.1,1,70368,2832,18848,0,131.53,73
0,11.48,0.1,4,68140,2832,18795,0,128.92,73
0,11.41,0.1,0,67110,2832,18078,0,128.92,72
0,11.44,0.1,31,70303,2832,18727,0,128.92,72
0,11.44,0.1,0,70402,2832,18102,0,128.92,72
0,11.46,0.1,0,70277,2832,18453,0,128.92,72
0,11.47,0.1,0,66160,2832,18192,0,126.85,70
0,11.45,0.1,0,64547,2832,18265,0,126.85,70
0,11.47,0.1,10,67400,2832,18198,0,126.85,70
0,11.42,0.1,0,64763,2832,17839,0,126.85,69
0,11.43,0.1,0,64488,2832,18274,0,126.85,67
0,11.45,0.1,10,67830,2784,17766,0,124.54,67
0,11.21,0.1,0,66775,2784,18220,0,124.54,67
0,11.19,0.1,0,66444,2784,17179,0,124.54,67
0,11.19,0.1,0,69429,2784,17155,0,124.54,66
0,11.21,0.1,0,67762,2784,17331,0,124.54,65
0,11.2,0.1,4,69974,2784,17346,0,121.69,65
0,11.23,0.1,9,73224,2784,18870,0,121.69,64
0,11.17,0.1,13,69028,2784,17249,0,121.69,63
0,11.19,0.1,18,67259,2784,17281,0,121.69,63
0,11.16,0.1,0,68483,2784,17499,0,121.69,61
0.04,11.18,0.1,0,66279,2784,17544,0,121.69,61
0,11.18,0.1,0,69729,2784,17331,0,119.47,60
0,11.15,0.1,0,71790,2784,17328,0,119.47,60
0,11.15,0.1,0,71970,2784,17026,0,119.47,60
0,11.16,0.1,0,74086,2784,17028,0,119.47,59
0,11.17,0.1,0,73986,2784,16796,0,119.47,59
0,11.12,0.1,18,72841,2784,17719,0,117.91,59
0,11.14,0.1,9,70906,2784,18785,0,117.91,60
0,11.16,0.1,1,69112,2784,17150,0,117.91,58
0,11.1,0.1,0,67932,2784,17588,0,117.91,56
0,11.11,0.1,0,69641,2784,17202,0,117.91,56
0,11.11,0.1,4,73245,2784,16906,0,116.16,56
0,11.03,0.1,7,67153,2784,17569,0,116.16,56
0,11.05,0.1,42,66331,2832,19393,0,116.16,56
0,11.01,0.1,0,69654,2832,17282,0,116.16,56
0,10.92,0.1,0,69024,2832,17031,0,116.16,56
0,10.92,0.1,0,66430,2832,17361,0,114.47,56
0,10.93,0.1,0,70759,2832,17315,0,114.47,55
0,10.95,0.1,0,72434,2832,16888,0,114.47,53
0,10.82,0.1,0,66419,2832,17299,0,114.47,54
0,10.82,0.1,19,62941,2832,17764,0,114.47,54
0,10.67,0.1,0,65299,2832,17776,0,111.79,54
0,10.68,0.1,0,66552,2832,17049,0,111.79,53
0,10.69,0.1,0,65102,2832,16820,0,111.79,52
0,10.69,0.1,0,62122,2832,16897,0,111.79,52
0,10.7,0.1,4,66903,2832,17245,0,111.79,51
0,10.67,0.1,0,67186,2832,16542,0,109.96,50
0,10.68,0.1,10,66215,2832,16084,0,109.96,50
0,10.69,0.1,21,67271,2832,16292,0,109.96,49
0,10.57,0.1,0,67886,2784,16427,0,109.96,47
0,10.51,0.1,0,61997,2784,16623,0,109.96,46
0,10.51,0.1,0,65232.67,2784,15764.36,0,107.16,46
0,10.51,0.1,0,66366,2784,16393,0,107.16,47
0,10.55,0.1,9,67791,2784,16606,0,107.16,47
0,10.49,0.1,0,65835,2784,16375,0,107.16,47
0,10.49,0.1,10,65246,2784,16442,0,107.16,47
0,10.5,0.1,0,64253,2784,16045,0,104.99,46
0,10.51,0.1,0,63193,2784,15918,0,104.99,46
0,10.51,0.1,0,68722,2784,16347,0,104.99,46
0,10.52,0.1,0,69801,2784,15937,0,104.99,45
0,10.5,0.1,4,66225,2784,16803,0,104.99,45
0,10.5,0.1,0,72844,2784,16260,0,101.62,45
0,10.32,0.1,10,74429,2784,15738,0,101.62,45
0,10.34,0.1,21,70114,2736,15352,0,101.62,44
0,10.25,0.1,0,66544,2736,15502,0,101.62,42
0,10.22,0.1,0,72109,2736,15741,0,101.62,42
0,10.17,0.1,0,72385,2736,16846,0,98.93,42
0,10.15,0.1,17,67256,2736,17723,0,98.93,41
0,10.19,0.1,1,67023,2736,17943,0,98.93,41
0,10.04,0.1,0,65648,2736,15985,0,98.93,40
0,9.86,0.1,10,70571,2736,15642,0,98.93,40
0,9.79,0.1,0,68113,2736,14885,0,96.13,40
0,9.79,0.1,0,65197,2736,15087,0,96.13,39
0,9.67,0.1,0,61415,2736,15584,0,96.13,39
0,9.68,0.1,0,67357,2736,15026,0,96.13,39
0.04,9.69,0.1,12,64130,2736,15570,0,96.13,41
0.04,9.63,0.1,10,62701,2736,18596,0,93,41
0.13,9.61,0.1,10,57459,2736,16334,0,93,40
0.04,9.65,0.1,9,58598,2736,15889,0,93,40
0,9.66,0.1,21,61566,2736,16191,0,93,40
0,9.58,0.1,0,61099,2688,15828,0,93,40
0,9.59,0.1,0,59093,2688,16474,0,90.28,40
0.04,9.59,0.1,0,60203,2688,16118,0,90.28,40
0,9.59,0.1,0,61996,2688,16355,0,90.28,40
0,9.59,0.1,0,64044,2688,16265,0,90.28,40
0,9.6,0.1,8,59557,2688,16657,0,90.28,41
0.04,9.53,0.1,11,59137,2688,17458,0,88.25,40
0.08,9.53,0.1,0,59242,2688,17171,0,88.25,38
0,9.54,0.1,0,59072,2688,17480,0,88.25,38
0.04,9.4,0.1,0,54893,2688,17258,0,88.25,37
0.04,9.4,0.1,0,57894,2688,16996,0,88.25,37
0.04,9.4,0.1,9,57676,2688,17057,0,85.19,38
0.04,9.44,0.1,7,53475,2688,19217,0,85.19,39
0.08,9.49,0.1,16,56803,2688,17873,0,85.19,39
0,9.49,0.1,21,59641,2688,16554,0,85.19,39
0.17,9.38,0.1,0,53266,2688,17168,0,85.19,39
0.08,9.39,0.1,0,55161,2688,17647,0,83.09,39
0.04,9.43,0.1,9,54835,2688,18000,0,83.09,39
0,9.44,0.1,0,55804,2688,18191,0,83.09,39
0.08,9.32,0.1,0,54564,2688,18311,0,83.09,40
0,9.35,0.1,19,58291,2688,18789,0,83.09,39
0.04,9.36,0.1,0,56855,2688,16955,0,81.56,39
0.04,9.32,0.1,8,56683,2688,17631,0,81.56,40
0.04,9.36,0.1,1,54911,2688,17947,0,81.56,40
0.04,9.32,0.1,8,57507,2688,17026,0,81.56,41
0,9.3,0.1,14,56993,2688,18507,0,81.56,42
0.04,9.31,0.1,0,56634,2688,17517,0,80.16,42
0.04,9.33,0.1,19,57900,2688,18519,0,80.16,43
0,9.33,0.1,0,56142,2688,16792,0,80.16,43
0.04,9.28,0.1,29,59604,2688,17197,0,80.16,42
0.04,9.29,0.1,1,59704,2688,17646,0,80.16,42
0.04,9.36,0.1,26,60753,2688,18877,0,78.62,45
0.04,9.37,0.1,19,57198,2688,21406,0,78.62,46
0.04,9.43,0.1,9,57593,2688,18777,0,78.62,47
0,9.4,0.1,25,58425,2688,18187,0,78.62,51
0,9.5,0.1,30,58869,2688,18805,0,78.62,52
0,9.44,0.1,8,62210,2736,18515,0,77.61,53
0.04,9.47,0.1,1,58833,2736,18229,0,77.61,51
0,9.48,0.1,0,67214,2736,17526,0,77.61,51
0,9.42,0.1,0,69491,2736,16958,0,77.61,51
0,9.43,0.1,4,68110,2736,16802,0,77.61,51
0,9.31,0.1,0,71681,2736,17212,0,76.84,51
0,9.32,0.1,10,74254,2736,17325,0,76.84,51
0,9.3,0.1,17,70890,2736,18335,0,76.84,53
0,9.38,0.1,31,73523,2736,19059,0,76.84,54
0,9.35,0.1,5,70318,2736,16772,0,76.84,55
0,9.38,0.1,12,63543,2736,19795,0,76.38,55
0.04,9.36,0.1,1,62377,2736,16990,0,76.38,55
0,9.38,0.1,0,64155,2736,16745,0,76.38,55
0,9.37,0.1,2,65031,2736,16601,0,76.38,56
0,9.44,0.1,26,65729,2736,19102,0,76.38,57
0,9.47,0.1,0,62012,2736,17146,0,75.7,57
0,9.47,0.1,0,67764,2736,16914,0,75.7,57
0,9.43,0.1,9,65110,2736,18541,0,75.7,58
0,9.49,0.1,9,65468,2736,18809,0,75.7,60
0,9.46,0.1,13,68215,2736,18021,0,75.7,60
0,9.48,0.1,0,68486,2736,16974,0,75.25,59
0,9.51,0.1,19,66672,2784,19566,0,75.25,60
0,9.54,0.1,13,68122,2784,18365,0,75.25,63
0,9.57,0.1,23,68226,2784,19373,0,75.25,64
0,9.59,0.1,22,65675,2784,19406,0,75.25,67
0.04,9.69,0.1,21,66701,2784,23538,0,75.23,67
0,9.75,0.1,3,69131,2784,19945,0,75.23,67
0,9.84,0.1,18,66585,2784,22793,0,75.23,69
0,9.74,0.1,1,64740,2784,20781,0,75.23,69
0,9.78,0.1,1,63640,2784,18525,0,75.23,69
0,9.83,0.1,22,65267,2784,18902,0,75.85,71
0,9.93,0.1,26,64179,2784,21069,0,75.85,72
0,9.97,0.1,9,63436,2784,18887,0,75.85,73
0,10.05,0.1,10,64423,2784,20511,0,75.85,74
0,10.09,0.1,0,60587,2784,18086,0,75.85,74
0,10.11,0.1,4,63743,2784,18112,0,76.82,74
0,10.11,0.1,9,64959,2784,19776,0,76.82,73
0,10.12,0.1,10,63999,2784,17772,0,76.82,73
0,10.18,0.1,28,66930,2784,21641,0,76.82,77
0,10.3,0.1,29,60679,2784,22228,0,76.82,77
0,10.32,0.1,0,62573,2784,19153,0,78.44,77
0,10.31,0.1,0,63481,2784,18590,0,78.44,78
0,10.35,0.1,26,62576,2784,21312,0,78.44,81
0,10.41,0.1,12,64066,2784,21790,0,78.44,82
0,10.47,0.1,21,60707,2736,21477,0,78.44,82
0,10.48,0.1,7,68521,2736,21222,0,80.89,83
0,10.57,0.1,21,65970,2736,22896,0,80.89,85
0,10.65,0.1,6,61163,2736,21461,0,80.89,85
0,10.68,0.1,9,61660,2736,20791,0,80.89,86
0,10.71,0.1,8,63527,2736,21117,0,80.89,86
0,10.71,0.1,18,63821,2736,21962,0,84.26,88
0,10.78,0.1,14,59839,2736,21320,0,84.26,90
0,10.91,0.1,25,62953,2736,23007,0,84.26,91
0,10.94,0.1,19,65547,2736,23128,0,84.26,93
0,10.95,0.1,27,65810,2736,21012,0,84.26,95
0,11.07,0.1,15,68021,2736,24338,0,86.56,97
0,11.17,0.1,7,67862,2736,21853,0,86.56,96
0,11.19,0.1,9,67326,2736,20809,0,86.56,97
0,11.26,0.1,10,64368,2736,22193,0,86.56,99
0,11.3,0.1,20,62946,2736,20751,0,86.56,101
