"all_..idle","X..memused","X..swpused","proc.s","cswch.s","file.nr","sum_intr.s","rtps","ldavg.1","tcpsck"
38.79,12.21,0.1,0,22877,2400,24024,0,17.41,30
38.91,12.21,0.1,0,22893,2400,24431,0,17.41,29
39.99,12.2,0.1,0,22794,2400,24364,0,17.3,28
39.87,12.2,0.1,14,23183,2400,24897,0,17.3,27
40.46,12.13,0.1,0,20351,2400,22525,0,17.3,27
46.56,12.12,0.1,21,21333,2352,22557,0,17.3,27
49.87,12.12,0.1,0,18394,2352,19018,0,17.3,27
48.97,12.12,0.1,0,19509,2352,19871,0,16.79,27
50.06,12.12,0.1,0,20905,2352,21268,0,16.79,27
49.73,12.12,0.1,0,19705,2352,20113,0,16.79,27
47.03,12.11,0.1,10,19322,2352,20249,0,16.79,27
47.97,12.1,0.1,0,20303,2352,20170,0,16.79,27
49.2,12.11,0.1,0,20976,2352,20751,0,16.49,27
48.42,12.11,0.1,0,21110,2352,20968,0,16.49,25
49.43,12.1,0.1,0,21841,2352,21663,0,16.49,25
52.17,12.08,0.1,0,18908,2352,19156,0,16.49,25
52.41,12.08,0.1,0,19043,2352,19351,0,16.49,25
52.04,12.09,0.1,0,19895,2352,20161,0,16.05,25
47.11,12.07,0.1,32,20986,2352,21840,0,16.05,27
48.99,12.08,0.1,0,21951,2352,22571,0,16.05,27
51.79,12.06,0.1,21,18160,2352,18934,0,16.05,27
53.85,12.06,0.1,0,17939,2352,18696,0,16.05,27
54.2,12.06,0.1,0,17660,2352,17994,0,15.32,27
53.27,12.02,0.1,0,17693,2352,18249,0,15.32,26
53.49,12.02,0.1,0,17943,2352,18399,0,15.32,27
50.44,12.06,0.1,19,21583,2400,19375,0,15.32,27
51.09,12.07,0.1,0,24049,2400,20795,0,15.32,27
52.51,12.06,0.1,0,17822,2400,18465,0,14.82,27
51.6,12.06,0.1,0,17069,2400,17625,0,14.82,27
53.04,12.03,0.1,0,17017,2400,18591,0,14.82,27
53.28,12.03,0.1,9,17575,2400,19803,0,14.82,27
54.12,11.99,0.1,0,17271,2400,19417,0,14.82,27
55.24,11.99,0.1,0,17920,2400,19786,0,14.19,27
53.94,11.98,0.1,0,17761,2400,20004,0,14.19,27
48.97,12.02,0.1,23,18527,2400,21352,0,14.19,28
48.09,12.03,0.1,0,18771,2400,21406,0,14.19,28
48.91,12.03,0.1,21,20815,2400,23746,0,14.19,27
47.37,12.03,0.1,0,19426,2400,22390,0,13.7,27
46.65,12.04,0.1,0,20670,2400,23662,0,13.7,26
47.96,12.03,0.1,0,19571,2400,22412,0,13.7,26
48.69,11.99,0.1,0,19211,2400,22089,0,13.7,26
51.5,11.99,0.1,10,21039,2400,23766,0,13.7,26
50.48,12,0.1,0,20189,2400,21253,0,13.16,26
50.78,11.99,0.1,0,18939,2400,21693,0,13.16,26
52.62,11.99,0.1,0,18905.94,2400,21266.34,0,13.16,26
49.73,11.99,0.1,0,18202,2400,20832,0,13.16,26
49.89,11.99,0.1,0,19941,2400,22584,0,13.16,26
50.63,11.99,0.1,0,19923,2400,22562,0,12.91,26
49.94,12.01,0.1,9,19560,2400,22285,0,12.91,27
48.65,12.01,0.1,14,19846,2400,22979,0,12.91,27
48.63,12.01,0.1,0,20094,2400,23019,0,12.91,26
47.84,12.03,0.1,30,20461,2400,23853,0,12.91,25
48.22,12.03,0.1,0,20787,2400,23628,0,12.59,25
48.57,12.03,0.1,0,19791,2400,22498,0,12.59,25
51.81,12.02,0.1,0,19700,2400,22352,0,12.59,25
49.92,12.02,0.1,0,19255,2400,21959,0,12.59,25
47.03,12.03,0.1,19,20957,2496,23675,0,12.59,26
48.31,12.04,0.1,0,21188,2496,24019,0,12.23,26
48.19,12.04,0.1,0,20340,2496,23126,0,12.23,26
48.02,12.03,0.1,0,17859,2496,20590,0,12.23,26
45.44,12.03,0.1,0,19721,2496,22721,0,12.23,26
52.16,11.96,0.1,0,18971,2496,21423,0,12.23,26
56.72,11.96,0.1,0,14893,2496,16545,0,11.81,26
56.73,11.96,0.1,0,17540,2496,19381,0,11.81,26
56.69,11.95,0.1,14,17660,2496,19748,0,11.81,26
53.2,11.95,0.1,0,17203,2496,18739,0,11.81,26
58.12,11.96,0.1,21,18087,2496,19337,0,11.81,26
57.59,11.96,0.1,0,15637,2496,17456,0,11.42,26
56.79,11.96,0.1,0,15299,2496,17017,0,11.42,26
53.63,11.99,0.1,9,16288,2496,18133,0,11.42,27
54.16,11.99,0.1,10,17467,2448,19446,0,11.42,27
53.48,11.94,0.1,0,18157,2448,19983,0,11.42,27
57.86,11.93,0.1,0,17809,2448,18861,0,11.39,27
55.7,12,0.1,18,18736,2448,19850,0,11.39,29
51.86,12.01,0.1,0,18961,2448,20551,0,11.39,29
53.61,12.01,0.1,0,18519,2448,20042,0,11.39,29
55.69,12.01,0.1,0,17009,2448,18395,0,11.39,29
54.63,12.01,0.1,0,16429,2448,17961,0,11.36,29
48.42,12.05,0.1,23,17661,2448,19817,0,11.36,28
51.47,12.05,0.1,0,17606,2448,19405,0,11.36,28
46.11,12.08,0.1,9,23073,2448,21594,0,11.36,29
45.67,12.08,0.1,21,19032,2448,21437,0,11.36,29
45.44,12.09,0.1,0,20267,2448,22700,0,11.89,30
39.59,12.13,0.1,9,20799,2448,23796,0,11.89,30
44.77,12.06,0.1,0,19823,2448,22384,0,11.89,29
44.83,12.06,0.1,10,20358,2448,23046,0,11.89,29
43.1,12.07,0.1,0,23981,2448,23029,0,11.89,29
44.33,12.06,0.1,0,20242,2448,21728,0,12.22,29
43.32,12.03,0.1,0,20177,2448,22894,0,12.22,29
46.65,12.03,0.1,0,20361,2448,22436,0,12.22,29
48.59,12.03,0.1,0,21126,2448,23084,0,12.22,28
47.35,12.03,0.1,0,19026,2448,21178,0,12.22,28
49.56,12.03,0.1,0,18454,2448,20353,0,12.2,28
47.67,12.05,0.1,23,19700,2448,21903,0,12.2,29
47.82,12.04,0.1,0,20261,2448,22230,0,12.2,28
45.74,12.07,0.1,9,21457,2448,23402,0,12.2,29
45.2,12.06,0.1,21,20548,2448,22830,0,12.2,29
47.85,12.06,0.1,0,19892,2448,21692,0,11.86,29
48.03,12.06,0.1,0,19638,2448,21445,0,11.86,29
46.42,12.06,0.1,0,21359,2448,22939,0,11.86,29
45.36,12.1,0.1,19,26119,2448,24790,0,11.86,30
42.65,12.1,0.1,0,22371,2448,24595,0,11.86,30
44.49,12.1,0.1,9,20697,2448,23094,0,12.2,30
45.45,12.1,0.1,0,20483,2448,22794,0,12.2,30
45.56,12.1,0.1,0,20244,2448,22539,0,12.2,31
41.44,12.11,0.1,9,19848,2448,22431,0,12.2,31
43.32,12.11,0.1,0,20469,2448,22954,0,12.2,31
43.29,12.11,0.1,0,19295,2448,21719,0,12.42,32
33.74,12.13,0.1,32,19977,2448,23556,0,12.42,32
40.1,12.13,0.1,0,20071,2448,23075,0,12.42,32
42.18,12.09,0.1,9,20046,2448,23029,0,12.42,33
40.24,12.09,0.1,21,20369,2448,23533,0,12.42,33
41.03,12.09,0.1,0,20301,2448,23104,0,12.79,33
42.68,12.09,0.1,0,20786,2448,23628,0,12.79,33
38.61,12.13,0.1,9,20889,2448,24113,0,12.79,34
37.83,12.14,0.1,10,20558,2448,23818,0,12.79,34
37.97,12.14,0.1,0,21018,2448,24023,0,12.79,33
38.22,12.14,0.1,0,24170,2448,23700,0,12.64,33
39.74,12.14,0.1,0,23666,2448,23229,0,12.64,33
36.38,12.13,0.1,9,20764,2448,23977,0,12.64,34
36.56,12.13,0.1,9,20753,2448,23755,0,12.64,35
34.08,12.13,0.1,0,21063,2448,24707,0,12.64,35
34.09,12.14,0.1,0,21831,2448,25377,0,12.83,35
31.7,12.17,0.1,23,25472,2400,26069,0,12.83,36
31.07,12.17,0.1,0,21715,2400,25700,0,12.83,36
30.1,12.18,0.1,0,24248,2400,27889,0,12.83,36
30.85,12.19,0.1,21,24637,2400,28701,0,12.83,36
30.53,12.18,0.1,0,22406,2400,26510,0,13.17,36
29.48,12.19,0.1,0,25002,2400,29020,0,13.17,35
29.26,12.19,0.1,0,24005,2400,28108,0,13.17,35
29.9,12.19,0.1,10,23038,2400,27249,0,13.17,35
31.01,12.19,0.1,0,23492,2400,27541,0,13.17,35
28.23,12.19,0.1,0,24274,2400,28631,0,13.63,35
28.22,12.19,0.1,0,25637,2400,28965,0,13.63,33
29.4,12.2,0.1,0,24940,2400,29198,0,13.63,33
31.84,12.16,0.1,0,23348,2400,27339,0,13.63,33
35.39,12.15,0.1,0,23253,2400,26953,0,13.63,33
35.59,12.16,0.1,9,25307,2400,28528,0,13.18,33
35.76,12.16,0.1,14,23290,2400,26790,0,13.18,33
33.88,12.2,0.1,9,23826,2400,27148,0,13.18,34
28.58,12.22,0.1,9,29801,2400,31075,0,13.18,34
29.08,12.27,0.1,39,23212,2352,27544,0,13.18,35
27.52,12.27,0.1,0,27911,2352,29076,0,13.33,34
33.77,12.25,0.1,0,22242,2352,26105,0,13.33,34
32.67,12.25,0.1,0,21506,2352,25395,0,13.33,34
34.66,12.25,0.1,10,22025,2352,25985,0,13.33,34
34.27,12.25,0.1,0,21086,2352,24817,0,13.33,34
31.98,12.29,0.1,9,20987,2352,24986,0,13.7,35
29.75,12.29,0.1,0,21922,2352,26360,0,13.7,35
36.54,12.29,0.1,0,20910,2352,24330,0,13.7,36
31.09,12.32,0.1,9,22661,2352,26721,0,13.7,36
33.77,12.33,0.1,8,22407,2352,25868,0,13.7,37
30.31,12.33,0.1,1,21453,2352,25319,0,14.13,37
32.14,12.31,0.1,14,21404,2352,25281,0,14.13,36
32.4,12.32,0.1,0,20803,2352,24438,0,14.13,36
33.4,12.32,0.1,0,21854,2352,25677,0,14.13,35
30.58,12.34,0.1,30,21380,2352,25354,0,14.13,36
28.78,12.34,0.1,0,21307,2352,25577,0,14.2,36
31.7,12.29,0.1,0,21686,2352,25903,0,14.2,36
33.36,12.29,0.1,0,21157,2352,24713,0,14.2,36
33.62,12.3,0.1,10,23202,2352,27501,0,14.2,35
31.8,12.3,0.1,0,23971,2352,28282,0,14.2,35
28.03,12.3,0.1,0,24506,2352,28658,0,15.62,35
27.32,12.3,0.1,0,23353,2352,27540,0,15.62,35
26.26,12.3,0.1,0,22179,2352,26667,0,15.62,34
26.31,12.3,0.1,0,23946,2352,27833,0,15.62,34
27.31,12.26,0.1,0,22745,2352,26797,0,15.62,34
26.45,12.26,0.1,0,22804,2352,27024,0,16.05,32
26.62,12.26,0.1,14,23535,2304,27811,0,16.05,32
26.16,12.26,0.1,0,24793,2304,29051,0,16.05,32
31.49,12.26,0.1,0,24345,2304,28310,0,16.05,31
32.95,12.27,0.1,21,23443,2304,27063,0,16.05,31
31.52,12.26,0.1,10,23828,2352,27966,0,16.21,31
34.27,12.26,0.1,0,24231,2352,27878,0,16.21,31
35.2,12.2,0.1,0,22019,2352,25592,0,16.21,30
34.5,12.2,0.1,10,22059,2352,25787,0,16.21,30
35.03,12.2,0.1,0,22353,2352,25858,0,16.21,30
34.87,12.2,0.1,0,23720,2352,27076,0,16.11,30
34.84,12.2,0.1,0,22589,2352,26261,0,16.11,30
36.55,12.2,0.1,0,21560,2352,24976,0,16.11,29
38.42,12.17,0.1,9,21732,2352,24860,0,16.11,28
34.33,12.17,0.1,0,19847,2352,23384,0,16.11,28
37.02,12.18,0.1,0,21560,2352,24831,0,15.62,27
38.91,12.18,0.1,14,21945,2352,25120,0,15.62,27
40.57,12.17,0.1,0,20884,2352,24032,0,15.62,27
40.18,12.18,0.1,0,19762,2352,22676,0,15.62,27
39.11,12.18,0.1,0,23552,2352,22907,0,15.62,27
40.61,12.18,0.1,21,20049,2352,23009,0,15.57,27
40.96,12.18,0.1,0,19144,2352,22090,0,15.57,27
40.98,12.14,0.1,0,20118,2352,22961,0,15.57,27
43.62,12.13,0.1,0,18911,2352,21652,0,15.57,27
41.92,12.14,0.1,19,19365,2400,22454,0,15.57,28
40.82,12.16,0.1,9,19998,2400,22935,0,15.53,29
42.12,12.14,0.1,0,19584,2400,22612,0,15.53,29
44.8,12.14,0.1,0,18256,2400,20889,0,15.53,29
44.15,12.14,0.1,0,18838,2400,21522,0,15.53,29
44.04,12.14,0.1,0,18116,2400,20847,0,15.53,29
43.39,12.14,0.1,0,19516,2400,22316,0,15.24,28
47.81,12.13,0.1,0,18155,2400,20517,0,15.24,28
47.96,12.13,0.1,14,18084,2448,20821,0,15.24,26
46.07,12.12,0.1,0,18577,2448,20906,0,15.24,26
44.95,12.12,0.1,0,19881,2448,22314,0,15.24,25
44.1,12.16,0.1,30,19259,2496,22039,0,14.66,26
42.65,12.16,0.1,0,18723,2496,21606,0,14.66,26
43.6,12.16,0.1,0,19941,2496,22546,0,14.66,26
44.2,12.16,0.1,0,19346,2496,22096,0,14.66,26
41.27,12.16,0.1,10,19844,2496,22496,0,14.66,26
40.91,12.17,0.1,0,21521,2496,24401,0,14.05,25
44.1,12.15,0.1,0,20527,2496,23395,0,14.05,25
43.53,12.15,0.1,0,19743,2496,22594,0,14.05,24
41.08,12.14,0.1,0,20901,2496,23493,0,14.05,24
42.22,12.12,0.1,0,20888,2496,23799,0,14.05,23
44.6,12.12,0.1,0,19687,2496,22555,0,13.73,23
48.09,12.05,0.1,0,19006,2496,21340,0,13.73,23
53.02,12.05,0.1,14,15422,2496,17746,0,13.73,23
53.58,12.05,0.1,0,16159,2496,18162,0,13.73,23
53.09,12.03,0.1,0,16584,2496,18383,0,13.73,22
53.49,12.03,0.1,21,16659,2496,18926,0,13.35,22
54.49,11.98,0.1,0,17087,2496,17938,0,13.35,22
59.35,11.98,0.1,0,14649,2496,16265,0,13.35,22
58.53,11.98,0.1,0,14198,2496,15989,0,13.35,22
58.88,11.98,0.1,10,15301,2496,17293,0,13.35,22
58.91,11.98,0.1,0,15566,2496,17254,0,12.76,22
58.77,11.98,0.1,0,14681,2496,16465,0,12.76,22
59.73,11.97,0.1,0,14023,2496,15614,0,12.76,22
58.59,11.97,0.1,0,14544,2496,16238,0,12.76,22
59.88,11.94,0.1,0,15109,2496,16742,0,12.76,22
61.48,11.94,0.1,0,15090,2496,15912,0,12.22,22
62.1,11.91,0.1,14,14929,2544,16525,0,12.22,22
65.24,11.9,0.1,0,14405,2544,15575,0,12.22,22
65.49,11.9,0.1,0,13266,2544,14398,0,12.22,22
65.07,11.9,0.1,14,13005,2544,14243,0,12.22,22
67.18,11.9,0.1,0,14379,2544,15742,0,12.04,22
66.36,11.9,0.1,0,13438,2544,14705,0,12.04,22
65.26,11.9,0.1,0,13732,2544,15029,0,12.04,22
65.99,11.9,0.1,0,14256,2544,15636,0,12.04,22
66.42,11.9,0.1,10,15018,2544,15497,0,12.04,22
70.2,11.85,0.1,0,11515,2544,12743,0,11.8,22
73.47,11.81,0.1,0,10676,2544,11763,0,11.8,22
75.65,11.8,0.1,0,9512,2544,10265,0,11.8,22
70.77,11.83,0.1,9,10887,2544,11617,0,11.8,23
72.04,11.83,0.1,0,10483,2544,11251,0,11.8,23
73.05,11.83,0.1,0,9414,2544,10191,0,11.65,23
71.72,11.83,0.1,21,9940,2544,11174,0,11.65,23
72.32,11.83,0.1,0,11583,2544,11463,0,11.65,23
73.05,11.83,0.1,0,10606,2544,11381,0,11.65,23
71.94,11.83,0.1,14,10653,2544,11658,0,11.65,23
68.45,11.83,0.1,0,12043,2544,12570,0,11.28,23
71.99,11.83,0.1,0,11592,2544,12201,0,11.28,23
71.98,11.83,0.1,0,9928,2544,10619,0,11.28,23
72.67,11.82,0.1,0,9951,2544,10721,0,11.28,23
71.82,11.82,0.1,10,12292,2496,12209,0,11.28,22
71.48,11.82,0.1,0,10428,2496,11169,0,10.94,21
69.23,11.83,0.1,9,11634,2496,12320,0,10.94,22
67.27,11.83,0.1,0,12280,2496,13252,0,10.94,23
63.68,11.85,0.1,18,13145,2496,14241,0,10.94,24
64.65,11.85,0.1,0,16657,2496,14350,0,10.94,24
67.17,11.82,0.1,0,12646,2496,13915,0,11.1,24
67.87,11.83,0.1,21,12022,2496,13230,0,11.1,24
67.16,11.83,0.1,0,13273,2496,14334,0,11.1,24
68.91,11.82,0.1,0,13278,2496,14247,0,11.1,24
69.23,11.82,0.1,14,13322,2544,14319,0,11.1,23
67.75,11.82,0.1,0,11968,2544,12969,0,11.17,24
62.95,11.83,0.1,9,13529,2544,14600,0,11.17,24
65.2,11.83,0.1,0,13288,2544,14356,0,11.17,24
65.33,11.86,0.1,9,12459,2544,13467,0,11.17,25
63.48,11.86,0.1,10,13306,2544,14783,0,11.17,25
63.52,11.89,0.1,9,13777,2544,14790,0,11.24,26
64.1,11.82,0.1,0,12737,2544,14043,0,11.24,26
67.29,11.82,0.1,0,11247,2544,12326,0,11.24,26
65.94,11.81,0.1,0,11890,2544,12956,0,11.24,26
65.77,11.81,0.1,0,12852,2544,14133,0,11.24,26
62.13,11.82,0.1,9,12690,2544,14231,0,10.98,27
61.36,11.83,0.1,21,12978,2544,14953,0,10.98,27
62.48,11.81,0.1,0,12985,2544,14714,0,10.98,27
63.69,11.84,0.1,9,12245,2544,13868,0,10.98,28
62.31,11.85,0.1,14,17404,2544,16189,0,10.98,28
64.23,11.85,0.1,0,12800,2544,14456,0,10.82,28
63.9,11.85,0.1,0,13064,2544,14623,0,10.82,28
64.18,11.85,0.1,0,13318,2544,14625,0,10.82,28
62.43,11.85,0.1,0,12853,2544,14580,0,10.82,28
63.54,11.86,0.1,10,13673,2496,15448,0,10.82,29
58.12,11.86,0.1,9,14149,2496,15968,0,10.68,29
60.02,11.86,0.1,0,15093,2496,16831,0,10.68,29
59.69,11.86,0.1,0,14782,2496,16624,0,10.68,29
59.16,11.86,0.1,0,16283,2496,18076,0,10.68,29
60.08,11.87,0.1,0,15676,2496,17465,0,10.68,30
55.45,11.91,0.1,9,15436,2496,17681,0,10.22,30
57.36,11.92,0.1,21,14947,2496,17317,0,10.22,30
58.12,11.92,0.1,0,14465,2496,16438,0,10.22,30
57.4,11.93,0.1,0,15185,2496,17131,0,10.22,30
56.89,11.93,0.1,14,15760,2496,17793,0,10.22,30
58.03,11.94,0.1,0,16909,2496,18888,0,9.88,30
57.22,11.94,0.1,0,15699,2496,17830,0,9.88,30
56.15,11.94,0.1,0,15408,2496,17323,0,9.88,30
56.43,11.93,0.1,0,15423,2496,17533,0,9.88,30
55.3,11.97,0.1,19,16221,2544,18734,0,9.88,30
55.17,11.98,0.1,8,16326,2544,18513,0,9.89,31
50.55,12.01,0.1,1,17410,2544,20040,0,9.89,31
50.86,12.02,0.1,0,17227,2544,19903,0,9.89,31
51.49,12.02,0.1,0,19284,2544,21403,0,9.89,30
52.53,12.03,0.1,0,21674,2544,20610,0,9.89,30
51.96,12.04,0.1,0,18513,2544,21016,0,10.06,30
51.63,12.04,0.1,21,17776,2496,20519,0,10.06,30
51.97,12.04,0.1,0,17496,2496,19979,0,10.06,30
52.51,12.04,0.1,0,17727,2496,20228,0,10.06,30
52.5,12.05,0.1,14,18855,2496,21537,0,10.06,30
48.78,12.08,0.1,9,18327,2496,21277,0,10.14,31
50.1,12.1,0.1,9,18634,2496,21606,0,10.14,31
48.18,12.07,0.1,0,17577,2496,20414,0,10.14,32
49.58,12.08,0.1,9,17044,2496,19545,0,10.14,32
52.01,12.08,0.1,10,16273,2496,19133,0,10.14,32
52.18,12.08,0.1,0,18363,2496,20591,0,10.45,32
53.21,12.08,0.1,0,17807,2496,20156,0,10.45,32
46.24,12.12,0.1,18,18964,2496,21905,0,10.45,32
46.56,12.12,0.1,0,18238,2496,20949,0,10.45,31
45.69,12.15,0.1,9,19388,2496,22358,0,10.45,32
41.93,12.17,0.1,0,19790,2496,23365,0,10.57,32
40.27,12.17,0.1,21,21554,2496,24127,0,10.57,32
39.19,12.21,0.1,9,22541,2496,26302,0,10.57,33
39.15,12.16,0.1,0,22044,2496,25966,0,10.57,33
42.02,12.15,0.1,14,20396,2496,24048,0,10.57,33
41.08,12.16,0.1,0,21525,2496,25093,0,10.77,32
40.68,12.16,0.1,0,24900,2496,25083,0,10.77,32
41.85,12.16,0.1,0,20495.05,2496,23880.2,0,10.77,32
42.22,12.16,0.1,0,21980,2496,25427,0,10.77,31
42.18,12.16,0.1,10,24472,2496,24603,0,10.77,31
43.45,12.16,0.1,0,20234,2496,23687,0,10.94,30
40.06,12.19,0.1,9,19983,2496,23453,0,10.94,31
44.08,12.15,0.1,0,19448,2496,22611,0,10.94,31
45.61,12.15,0.1,0,18930,2496,21593,0,10.94,31
46.93,12.14,0.1,0,19520,2496,22276,0,10.94,31
44.58,12.15,0.1,0,18893,2496,22046,0,10.95,31
38.51,12.17,0.1,30,21072,2496,24448,0,10.95,31
41.66,12.16,0.1,0,24927,2496,24820,0,10.95,32
38.98,12.17,0.1,9,20581,2496,23993,0,10.95,31
38.77,12.18,0.1,14,22575,2496,24732,0,10.95,31
37.53,12.18,0.1,0,26313,2496,26185,0,11.35,31
37.53,12.18,0.1,0,21874,2496,25404,0,11.35,31
38.7,12.19,0.1,0,27325,2496,26806,0,11.35,31
38.54,12.19,0.1,1,24754,2496,27750,0,11.35,31
39.15,12.16,0.1,10,23963,2496,27267,0,11.35,30
42.58,12.15,0.1,0,21498,2496,24296,0,11.48,30
41.52,12.15,0.1,0,20940,2496,23829,0,11.48,30
44.92,12.12,0.1,0,23999,2496,23204,0,11.48,30
43.74,12.12,0.1,0,19002,2496,21534,0,11.48,30
38.94,12.17,0.1,18,25925,2496,25363,0,11.48,31
38.86,12.17,0.1,0,22387,2496,25855,0,11.69,31
40.84,12.17,0.1,14,22806,2496,25569,0,11.69,31
36.19,12.2,0.1,16,22103,2496,25786,0,11.69,32
37.36,12.2,0.1,0,26561,2496,26439,0,11.69,32
36.98,12.2,0.1,0,21520,2496,24693,0,11.69,32
36.11,12.2,0.1,14,21117,2544,24769,0,11.87,32
36.56,12.2,0.1,0,22000,2544,25507,0,11.87,32
38.53,12.21,0.1,0,22371,2544,25452,0,11.87,32
37.83,12.2,0.1,0,23710,2544,26520,0,11.87,32
37.45,12.21,0.1,0,22466,2544,25684,0,11.87,32
38,12.21,0.1,10,21088,2496,24473,0,11.96,31
40,12.13,0.1,0,21271,2496,24275,0,11.96,31
43.05,12.13,0.1,0,20734,2496,23539,0,11.96,31
40.66,12.13,0.1,0,20726,2496,23706,0,11.96,31
42.4,12.13,0.1,0,20865,2496,23720,0,11.96,31
42.07,12.13,0.1,0,20080,2496,23019,0,12.2,31
43.17,12.11,0.1,0,21501,2496,24231,0,12.2,31
41.61,12.12,0.1,21,21672,2448,24704,0,12.2,31
44.5,12.11,0.1,0,20781,2448,23544,0,12.2,31
44.72,12.11,0.1,0,19949,2448,22650,0,12.2,31
43.02,12.11,0.1,17,19075,2448,22159,0,12.43,31
39.01,12.15,0.1,6,21327,2448,24632,0,12.43,31
39.59,12.16,0.1,0,21800,2448,25069,0,12.43,30
36.89,12.17,0.1,9,22236,2448,25643,0,12.43,31
32.43,12.21,0.1,9,23664,2448,27567,0,12.43,32
31.97,12.21,0.1,10,23515,2448,27653,0,12.63,32
36.58,12.17,0.1,0,22967,2448,26657,0,12.63,31
37.96,12.17,0.1,0,22308,2448,25828,0,12.63,30
37.2,12.18,0.1,0,23205,2448,26784,0,12.63,30
37.93,12.17,0.1,0,22665,2448,26113,0,12.63,29
39.73,12.18,0.1,0,22420,2448,25750,0,12.5,29
37.07,12.18,0.1,0,20821,2448,24572,0,12.5,29
34.36,12.19,0.1,33,23250,2400,27589,0,12.5,29
35.72,12.19,0.1,0,22597,2400,26649,0,12.5,29
36.91,12.19,0.1,0,20930,2400,24850,0,12.5,29
36.79,12.19,0.1,14,21767,2448,25684,0,12.22,29
36.9,12.15,0.1,0,21105,2448,25279,0,12.22,30
38.21,12.16,0.1,9,23718,2448,27264,0,12.22,30
41.23,12.16,0.1,0,22494,2448,25744,0,12.22,30
40.29,12.16,0.1,10,21271,2400,24840,0,12.22,30
41.47,12.16,0.1,0,21822,2400,24911,0,12.28,30
39.74,12.17,0.1,0,21212,2400,24568,0,12.28,29
39.15,12.17,0.1,0,21635,2400,24978,0,12.28,29
40,12.13,0.1,0,25528,2400,25401,0,12.28,29
42.93,12.14,0.1,8,25645,2400,25116,0,12.28,31
34.76,12.11,0.1,10,22031,2400,26013,0,12.82,30
38.39,12.14,0.1,23,23372,2352,27034,0,12.82,31
33.61,12.15,0.1,0,24065,2352,28235,0,12.82,30
36.24,12.15,0.1,0,24348,2352,28243,0,12.82,30
34.78,12.16,0.1,18,24426,2352,28605,0,12.82,30
33.94,12.15,0.1,3,24929,2352,29151,0,13.16,30
36.1,12.16,0.1,0,25195,2352,29074,0,13.16,30
35.09,12.16,0.1,0,23987,2352,28116,0,13.16,30
37.59,12.17,0.1,9,22616,2352,26487,0,13.16,31
36.15,12.17,0.1,10,27249,2352,27751,0,13.16,31
39.77,12.17,0.1,0,22233,2352,25727,0,13.06,31
40.54,12.17,0.1,9,21915,2352,25334,0,13.06,31
39.35,12.15,0.1,0,21945,2352,25465,0,13.06,31
41.65,12.14,0.1,0,21860,2352,24987,0,13.06,30
43.1,12.15,0.1,0,22444,2352,24183,0,13.06,29
43.96,12.15,0.1,0,24843,2352,24095,0,12.9,29
41.24,12.15,0.1,14,23738,2352,24736,0,12.9,28
43.77,12.15,0.1,0,21972,2352,24517,0,12.9,28
44.74,12.15,0.1,0,21419,2352,23980,0,12.9,28
43.46,12.15,0.1,18,22599,2304,25397,0,12.9,28
43.9,12.15,0.1,3,27107,2352,25955,0,12.67,28
44.19,12.15,0.1,0,21816,2352,24076,0,12.67,28
46.4,12.15,0.1,0,21465,2352,24105,0,12.67,28
42.74,12.15,0.1,9,21171,2352,23947,0,12.67,29
39.8,12.16,0.1,19,21960,2352,25243,0,12.67,30
37.45,12.17,0.1,0,23995,2352,27018,0,13.01,30
39.16,12.16,0.1,0,24290,2352,26730,0,13.01,30
40.51,12.17,0.1,0,21548,2352,24486,0,13.01,30
39.56,12.17,0.1,0,23328,2352,26576,0,13.01,30
39.92,12.17,0.1,0,24134,2352,27274,0,13.01,30
39,12.17,0.1,0,24020,2352,27132,0,13.25,30
38,12.18,0.1,24,24605,2400,27906,0,13.25,30
41.5,12.16,0.1,3,25540,2400,28389,0,13.25,30
36.64,12.15,0.1,15,24068,2400,27423,0,13.25,31
38.85,12.15,0.1,18,26632,2400,29455,0,13.25,31
39.81,12.15,0.1,3,24157,2400,27213,0,13.23,31
34.52,12.2,0.1,18,24118,2400,27621,0,13.23,32
36.21,12.2,0.1,8,27817,2400,27361,0,13.23,33
30.08,12.23,0.1,1,24516,2400,28194,0,13.23,32
30.44,12.21,0.1,10,30395,2400,30158,0,13.23,31
34.87,12.18,0.1,0,24809,2400,27981,0,13.23,31
36.01,12.18,0.1,9,24267,2400,27373,0,13.61,31
34.41,12.18,0.1,0,23183,2400,26634,0,13.61,31
35.11,12.18,0.1,0,24472,2400,27784,0,13.61,31
39.01,12.18,0.1,0,27539,2400,27159,0,13.61,31
40.43,12.17,0.1,0,21391,2400,24366,0,13.61,31
40.95,12.18,0.1,14,26769,2400,26150,0,14.37,31
43.51,12.17,0.1,0,22170,2400,24478,0,14.37,30
41.43,12.17,0.1,0,21896,2400,24655,0,14.37,30
41.15,12.17,0.1,18,21258,2448,24192,0,14.37,30
41.67,12.18,0.1,3,20731,2448,23546,0,14.37,30
44.11,12.16,0.1,0,24597,2448,23643,0,14.18,29
43.75,12.15,0.1,0,20470,2448,22836,0,14.18,29
44.41,12.15,0.1,0,21388,2448,23644,0,14.18,30
40.61,12.13,0.1,19,22202,2400,25218,0,14.18,30
43.44,12.17,0.1,9,22163,2400,24612,0,14.18,31
44.1,12.17,0.1,0,21719,2400,24099,0,14.4,32
