"DispFrames","NoAudioPlayed","NoRTPPkts"
13,0,38.8299996853
19.099998951,0,39.3900001049
23.6099998951,0,38.3900001049
21.5600004196,0,38
15.7300007343,0,39.2199997902
13,0,41.2199997902
19.099998951,0,42.6099998951
23,0,43
20.5600004196,0,44.2199997902
15.9500005245,0,43.1700003147
13.3900001049,0,42
19.099998951,0,42.6099998951
23,0,43.6099998951
22.3900001049,0,45.8299996853
16.5100009441,0,66.5199966431
13,0,57.6500036716
19.7099988461,0,22.6500036716
24,0,27.909996748
22.7800002098,0,41.2199997902
16.5100009441,0,42
13,0,40.7800002098
19.099998951,0,39.3900001049
23,0,39.6099998951
18.7300007343,0,20.4800033569
14.1700003147,0,54.3599920273
13,0,87.0499994755
19.7099988461,0,89
23.3900001049,0,96.9299986362
18.1200008392,0,104.43999958
13.7800002098,0,110.269999266
13,0,113
19.7099988461,0,112.390000105
24,0,49.1700108051
20.3400006294,0,74.2699887753
14.9500005245,0,112.950000525
13,0,107.340000629
19.099998951,0,105.609999895
23,0,48.0500099659
17.5100009441,0,60.4099915028
14,0,87.1200008392
13.3900001049,0,79.1200008392
19.099998951,0,77.2199997902
23,0,35.9100072384
18.1200008392,0,52.9199924469
13.7800002098,0,79.7800002098
13.6099998951,0,83.2699992657
19.4899990559,0,85.3900001049
23,0,83.7800002098
19.3400006294,0,84.8299996853
14.5600004196,0,39.0300080776
13,0,57.7999916077
19.099998951,0,93.8799991608
23.6099998951,0,96.3900001049
18.5100009441,0,93.5600004196
13.7800002098,0,41.370008707
13,0,63.2899906635
19.099998951,0,95.5600004196
22.3900001049,0,96.4399995804
17.1200008392,0,43.7100093365
13.3900001049,0,66.9499900341
13,0,105.21999979
19.099998951,0,45.6100103855
22.3900001049,0,64.9499900341
17.1200008392,0,108.099998951
13.3900001049,0,46.7300112247
13,0,70.2699887753
17.8799991608,0,47.3400111198
18.5600004196,0,4.17000031471
14.5600004196,0,68.8799886703
13,0,45.1200113297
13,0,4.21999979019
17.2699992657,0,71.4899885654
10.2400016785,0,47.5100114346
1.56000041962,0,76.3699877262
0,0,50.6300122738
0,0,56.239991188
0,0,37.760008812
6.09999895096,0,58.6799907684
11.8299996853,0,39.3200092316
13.6099998951,0,58.6799907684
17.6599993706,0,39.3200092316
15.7300007343,0,5
13,0,76.9799876213
16.6599993706,0,50.4100124836
16.5600004196,0,25.9599962234
13.7800002098,0,19.8700034618
14.2199997902,0,26.5199966431
14.3900001049,0,18.8700034618
15.2199997902,0,30.3999958038
14.1700003147,0,21.6000041962
14.2199997902,0,29.7899959087
13.7800002098,0,45.6099998951
14.2199997902,0,20.9900043011
16.8299996853,0,5
15.5600004196,0,40.9899938107
14,0,28.6200060844
13.3900001049,0,38.9399943352
14.8299996853,0,26.4500057697
16.6099998951,0,41.5999937057
15.7800002098,0,28.4000062943
14.3900001049,0,40.9899938107
13.3900001049,0,28.6200060844
14.2199997902,0,40.1599941254
16.2199997902,0,27.8400058746
15.1700003147,0,38.3299944401
14.6099998951,0,26.0600056648
13.7800002098,0,39.7699940205
14.8299996853,0,27.2300059795
16,0,39.7699940205
17.2199997902,0,26.6200060844
14.9500005245,0,4
13,0,39.3799939156
13,0,26.6200060844
17.2699992657,0,4
16.3400006294,0,43.0399932861
13.3900001049,0,28.9600067139
13,0,3.3900001049
13,0,43.8699929714
17.2699992657,0,29.7400069237
16.9500005245,0,4.6099998951
13.7800002098,0,45.8699929714
13.6099998951,0,31.7400069237
13.3900001049,0,48.6999926567
19.099998951,0,32.0800075531
18.7300007343,0,4
14.1700003147,0,47.3099925518
13,0,32.3000073433
13,0,68.43998909
18.4899990559,0,46.7800107002
18.3400006294,0,25.2999968529
14.1700003147,0,18.090003252
13,0,25.5199966431
13,0,39.8299996853
18.4899990559,0,20.8700034618
21.3900001049,0,26.2999968529
16.1200008392,0,17.8700034618
13,0,42.2099936008
13,0,29.4000062943
19.7099988461,0,40.1599941254
20.3400006294,0,27.8400058746
15.5600004196,0,38.3299944401
13.3900001049,0,61.4399995804
13,0,30.0600056648
18.4899990559,0,38.8899948597
20.7800002098,0,26.8900053501
15.7300007343,0,44.2099936008
13,0,60.0700013638
13,0,25.7200050354
19.099998951,0,43.5999937057
21.1700003147,0,71.8799991608
15.7300007343,0,33.5200071335
13,0,38.1099946499
13,0,57.3900001049
19.099998951,0,27.7200050354
22.3900001049,0,39.4999947548
17.1200008392,0,59.6099998951
13.3900001049,0,53.2900011539
13,0,24.6000041962
19.099998951,0,35.2299954891
23,0,49.5600004196
16.900001049,0,21.1600046158
13,0,58.2899906635
13.6099998951,0,38.7100093365
19.4899990559,0,4.6099998951
19.9500005245,0,58.6799907684
14.9500005245,0,39.3200092316
13,0,60.5099904537
13,0,39.8800096512
19.7099988461,0,61.339990139
17.900001049,0,40.660009861
13.3900001049,0,4.6099998951
13.6099998951,0,62.339990139
13.3900001049,0,43.4900095463
19.099998951,0,66.5599899292
17.5100009441,0,104
13.3900001049,0,44.2200102806
13.6099998951,0,64.5599899292
13.3900001049,0,42.2200102806
19.7099988461,0,4.6099998951
20.3400006294,0,83.0799865723
14.9500005245,0,54.9200134277
13,0,23.2999968529
13,0,17.3100030422
17.8799991608,0,24.2999968529
18.5600004196,0,37.8299996853
14.5600004196,0,39.6099998951
13,0,49.1499984264
13.6099998951,0,26.3300049305
20.099998951,0,34.2299954891
24,0,53.4399995804
17.2900011539,0,26.3300049305
13.6099998951,0,34.2299954891
13.3900001049,0,52.2199997902
19.099998951,0,26.1600046158
21.7800002098,0,27.2999968529
16.1200008392,0,37.7800002098
13,0,18.7000031471
13.6099998951,0,29.5699961185
20.099998951,0,43.3900001049
20.9500005245,0,20.4300038815
15.3400006294,0,27.9599962234
13,0,19.4300038815
14.2199997902,0,28.7899959087
20.4899990559,0,55.5899980068
20.3400006294,0,30.6700055599
14.9500005245,0,42.9399943352
13,0,64.6099998951
13,0,52.190002203
20.3199987411,0,44.6099998951
25,0,46.8299996853
18.2900011539,0,22.9900043011
13.3900001049,0,30.1799960136
13.6099998951,0,46.2199997902
19.4899990559,0,21.9900043011
23,0,29.7899959087
16.900001049,0,45
13,0,22.4300038815
13.6099998951,0,31.7899959087
20.099998951,0,22.6000041962
20.3400006294,0,31.3999958038
14.9500005245,0,47
13.6099998951,0,21.9900043011
14,0,29.7899959087
20.099998951,0,21.2100040913
19.7300007343,0,32.2299954891
14.5600004196,0,47.7800002098
13,0,22.6000041962
13.6099998951,0,30.7899959087
20.7099988461,0,22.2100040913
20.7300007343,0,39.3299944401
14.9500005245,0,58.1700003147
13,0,27.1100051403
13,0,38.4999947548
20.9299986362,0,25.6700055599
21.1200008392,0,36.1099946499
14.9500005245,0,27.3300049305
13.6099998951,0,40.719994545
14,0,59.7800002098
20.099998951,0,27.280005455
20.3400006294,0,30.7899959087
14.9500005245,0,21.6000041962
13,0,32.8399953842
13.6099998951,0,48.7800002098
20.099998951,0,21.7700045109
20.9500005245,0,31.8399953842
15.3400006294,0,47.7800002098
13,0,21.9900043011
13.6099998951,0,39.5499942303
20.099998951,0,28.0600056648
19.1200008392,0,40.5499942303
14.1700003147,0,28.4500057697
13,0,44.8199934959
13.6099998951,0,30.570006609
20.099998951,0,49.3099925518
19.1200008392,0,75.7800002098
14.7800002098,0,33.5200071335
13.3900001049,0,48.4799928665
13.6099998951,0,75
20.099998951,0,32.9100072384
20.9500005245,0,5.3900001049
15.3400006294,0,45.8699929714
13.6099998951,0,73.8299996853
13.3900001049,0,32.9100072384
19.7099988461,0,46.8699929714
19.7300007343,0,32.1300070286
14.5600004196,0,46.8699929714
13,0,31.5200071335
13.6099998951,0,48.3099925518
19.4899990559,0,32.6900074482
18.1200008392,0,5.6099998951
13.7800002098,0,46.2599930763
13,0,31.7400069237
13.6099998951,0,47.4799928665
20.099998951,0,32.5200071335
18.5100009441,0,48.0899927616
14.3900001049,0,32.9100072384
13.3900001049,0,25.5199966431
13,0,18.4800033569
19.7099988461,0,22.4699971676
19.1200008392,0,14.7000031471
14.1700003147,0,24.9599962234
13,0,18.8700034618
13,0,20.6399974823
20.3199987411,0,15.3600025177
18.2900011539,0,26.1299965382
13.3900001049,0,40.8299996853
13,0,21.8700034618
13.6099998951,0,27.2999968529
20.099998951,0,41.4399995804
21.5600004196,0,22.2600035667
15.7300007343,0,43.7699940205
13,0,44.6500036716
13.6099998951,0,16.9700024128
19.4899990559,0,23.8599972725
22.3900001049,0,16.9200029373
17.1200008392,0,24.2999968529
13.3900001049,0,18.3100030422
13.6099998951,0,21.6399974823
19.4899990559,0,16.9700024128
18.7300007343,0,23.8599972725
14.1700003147,0,26.6800012589
13,0,81.1699898243
13.6099998951,0,50.0700118542
20.7099988461,0,51.7499921322
20.7300007343,0,81
14.9500005245,0,35.2500078678
13.6099998951,0,54.1899917126
14,0,38.0300080776
20.099998951,0,45.8199934959
20.9500005245,0,68.1700003147
15.3400006294,0,30.4000062943
13,0,46.0399932861
14.2199997902,0,70.3900001049
20.4899990559,0,31.570006609
21.5600004196,0,32.0099956989
16.3400006294,0,47.3900001049
13.3900001049,0,21.9900043011
13,0,16.9799981117
19.7099988461,0,71.5799918175
19.7300007343,0,116.029997587
14.5600004196,0,53.0200123787
13,0,46.0399932861
13.6099998951,0,30.7400069237
20.099998951,0,48.3099925518
20.3400006294,0,74.1700003147
15.5600004196,0,32.7400069237
13.3900001049,0,53.9699919224
14.2199997902,0,80.3400006294
20.4899990559,0,34.6900074482
20.3400006294,0,52.1399922371
14.9500005245,0,78.5600004196
13,0,77.6099998951
14.2199997902,0,60.9200029373
19.8799991608,0,49.3900001049
23.6099998951,0,74.0099956989
17.2900011539,0,82.6800012589
13,0,57.2600035667
14.2199997902,0,44
21.099998951,0,21.4300038815
24.3900001049,0,38.1099946499
22.1700003147,0,26.8900053501
16.1200008392,0,36.8899948597
14.2199997902,0,24.8900053501
20.4899990559,0,31.8399953842
18.5100009441,0,22.7700045109
13.7800002098,0,27.9599962234
13,0,19.4300038815
13,0,61.7299902439
20.3199987411,0,43.1000094414
19.5100009441,0,62.8999905586
14.1700003147,0,99.8299996853
13,0,101
14.8299996853,0,44.2700097561
20.8799991608,0,64.7299902439
21.5600004196,0,101.609999895
15.7300007343,0,100.78000021
13,0,43.8800096512
14.2199997902,0,56.7999916077
20.4899990559,0,81.900001049
22.1700003147,0,77.3900001049
16.1200008392,0,34.9100072384
13.6099998951,0,68.3899896145
14,0,68.570006609
20.099998951,0,43.3900001049
24,0,21.6500036716
17.2900011539,0,25.6899969578
13.6099998951,0,44.3199987411
14.6099998951,0,49
19.8799991608,0,39.8500015736
23.6099998951,0,40.7099988461
17.2900011539,0,21.8200039864
13,0,40.5499942303
14.8299996853,0,29.6700055599
20.8799991608,0,53.529992342
21.5600004196,0,57.6000041962
15.7300007343,0,48.099998951
13,0,45.900001049
14.8299996853,0,34.0700013638
20.8799991608,0,43.0299975872
24,0,25.1600046158
18.5100009441,0,42.1599941254
13.7800002098,0,49.3600025177
14.8299996853,0,18.6500036716
20.8799991608,0,28.1799960136
20.9500005245,0,41.7800002098
15.3400006294,0,19.6500036716
13,0,52.9699919224
14.2199997902,0,57.380004406
20.4899990559,0,41
20.9500005245,0,22.090003252
15.3400006294,0,28.909996748
13,0,66.619995594
14.2199997902,0,62.2600035667
20.4899990559,0,49.6099998951
24.6099998951,0,24.380004406
19.5100009441,0,58.629991293
14.1700003147,0,83.6800012589
14.8299996853,0,35.0800075531
20.8799991608,0,53.3599920273
22.1700003147,0,36.6400079727
16.1200008392,0,79.5899875164
13,0,130.269999266
14.8299996853,0,99.4500057697
20.8799991608,0,54.8200039864
20.9500005245,0,41.8299996853
15.9500005245,0,71.6699950695
13.3900001049,0,70.4800033569
14.8299996853,0,28.1100051403
20.8799991608,0,54.7499921322
24,0,77.2900011539
17.900001049,0,45.5500047207
13.3900001049,0,40.809997797
14.8299996853,0,60.5899980068
20.8799991608,0,61.2900011539
22.1700003147,0,55.1700003147
16.7300007343,0,86.9399943352
13.3900001049,0,109.829999685
15.4399995804,0,76.2300059795
21.2699992657,0,54
24,0,27.7700045109
18.5100009441,0,65.2899906635
13.7800002098,0,45.7100093365
15.4399995804,0,54.9199924469
20.6599993706,0,64.090003252
24.2199997902,0,67.2499973774
18.900001049,0,63.5800023079
13.7800002098,0,51.9500005245
16.0499994755,0,48.7800002098
21.6599993706,0,55.9299986362
24.6099998951,0,60.3900001049
18.900001049,0,58.7800002098
13.7800002098,0,28.1100051403
15.4399995804,0,38.2799949646
21.2699992657,0,54.5600004196
21.5600004196,0,59.7099988461
15.7300007343,0,65.8299996853
13,0,66.3900001049
15.4399995804,0,70.2699992657
21.2699992657,0,73.6099998951
24.6099998951,0,72.7800002098
18.2900011539,0,74.4399995804
13.3900001049,0,111.989993811
15.4399995804,0,99.0100061893
21.2699992657,0,74.7800002098
24.6099998951,0,72.7800002098
20.1200008392,0,72.6099998951
14.5600004196,0,73.6099998951
15.4399995804,0,73.3900001049
20.6599993706,0,67.5100009441
24.2199997902,0,30.4500057697
17.6800012589,0,44.3799939156
13,0,67
16.6599993706,0,31.6200060844
22.0499994755,0,42.5499942303
21.5600004196,0,59.1200008392
15.7300007343,0,52.9500005245
13,0,78.4499952793
16.0499994755,0,65.5000052452
22.2699992657,0,47.2199997902
23.1700003147,0,46.7800002098
16.5100009441,0,48.4399995804
13,0,48.7800002098
16.0499994755,0,44.9500005245
21.6599993706,0,64.3499963284
24.6099998951,0,62.7500026226
20.7300007343,0,73.1299965382
14.9500005245,0,64.0400037766
16.6599993706,0,73.1799960136
22.6599993706,0,89.2199997902
24.3900001049,0,90
22.1700003147,0,91.2199997902
16.1200008392,0,86.5100009441
16.6599993706,0,83.6099998951
22.6599993706,0,85.8299996853
23.7800002098,0,86.3900001049
17.5100009441,0,89.0499994755
13.3900001049,0,92.2199997902
16.6599993706,0,91.1700003147
22.0499994755,0,91.2199997902
24,0,91.3900001049
19.1200008392,0,142.849991083
14.1700003147,0,100.970012903
16.6599993706,0,53.6099998951
22.0499994755,0,55.2199997902
24.6099998951,0,105.409991503
19.5100009441,0,110.770004511
14.1700003147,0,88.5100009441
17.2699992657,0,39.2500078678
22.4399995804,0,96.6199851036
24,0,99.5400090218
17.900001049,0,64.1700003147
13.3900001049,0,61.7800002098
17.2699992657,0,57.9500005245
22.4399995804,0,54.1700003147
24,0,82.2799949646
19.1200008392,0,72.3300049305
14.1700003147,0,54
17.2699992657,0,75.3499963284
22.4399995804,0,65.8200039864
24,0,52.2199997902
20.3400006294,0,54.8299996853
14.9500005245,0,59.0499994755
17.8799991608,0,51.8500015736
22.2199997902,0,72.2299954891
23.6099998951,0,64.6000041962
17.2900011539,0,59.9799981117
13,0,101.76999402
17.2699992657,0,109.360002518
22.4399995804,0,68.280005455
24.6099998951,0,47.3900001049
22.5600004196,0,46.3900001049
16.1200008392,0,48.4399995804
17.2699992657,0,68.909996748
21.8299996853,0,73.6800012589
24.2199997902,0,54.9700024128
18.2900011539,0,56.3699982166
13.3900001049,0,46.5300028324
17.8799991608,0,42.099998951
22.8299996853,0,70.3999958038
24.6099998951,0,84.1700003147
22.5600004196,0,61.6500036716
16.1200008392,0,61.4199976921
18.4899990559,0,76.7099988461
23.2199997902,0,82.8299996853
24.6099998951,0,101.079997063
21.9500005245,0,79.0600056648
15.7300007343,0,60.4399995804
17.8799991608,0,108.359992027
22.8299996853,0,97.7400069237
24,0,70.7800002098
20.9500005245,0,72.4399995804
15.3400006294,0,109.989993811
17.8799991608,0,94.570006609
23.4399995804,0,63.2900011539
24.3900001049,0,77.2999968529
20.9500005245,0,90.8299996853
15.3400006294,0,135.309992552
17.8799991608,0,117.250007868
22.8299996853,0,67.2600035667
24,0,83.2799949646
19.1200008392,0,73.9400048256
14.1700003147,0,92.5999937057
18.4899990559,0,88.5500047207
23.2199997902,0,104.54999423
24,0,92.4500057697
22.1700003147,0,56.9700024128
16.1200008392,0,66.909996748
17.8799991608,0,60.090003252
22.8299996853,0,54.099998951
24.6099998951,0,65.3199987411
22.5600004196,0,75.4899990559
16.1200008392,0,80.8299996853
17.2699992657,0,80.7800002098
23.0499994755,0,61.090003252
23.1700003147,0,76.4499952793
16.5100009441,0,70.2100040913
13.6099998951,0,54.3900001049
18.2699992657,0,54.6099998951
22.8299996853,0,53.7800002098
24,0,53.6099998951
17.900001049,0,54.6099998951
13.3900001049,0,53.7800002098
19.099998951,0,65.809997797
23.6099998951,0,68.5100009441
21.5600004196,0,63.7800002098
15.7300007343,0,30.0600056648
13,0,69.9999895096
17.8799991608,0,78.5000052452
23.4399995804,0,57.1700003147
21.9500005245,0,56.6099998951
15.7300007343,0,56.3900001049
13.6099998951,0,56
18.2699992657,0,91.3799939156
22.8299996853,0,90.2100040913
24.6099998951,0,72.5600004196
18.2900011539,0,72.2199997902
13.3900001049,0,75.4399995804
17.8799991608,0,102.619995594
22.8299996853,0,81.1800065041
24,0,57
19.1200008392,0,58.2199997902
14.7800002098,0,56.5600004196
18.2699992657,0,52.5600004196
22.8299996853,0,52.2199997902
24.6099998951,0,50.5600004196
18.900001049,0,51.4399995804
13.7800002098,0,54.2199997902
17.8799991608,0,53.1700003147
22.8299996853,0,52
22.1700003147,0,52.6099998951
16.1200008392,0,51.1700003147
13.6099998951,0,52.4399995804
17.6599993706,0,85.719994545
23.0499994755,0,48.660009861
23.1700003147,0,65.6799907684
17.1200008392,0,69.5000052452
13.3900001049,0,52.4399995804
17.2699992657,0,57.6599993706
23.0499994755,0,61.2199997902
24.3900001049,0,60.7800002098
17.900001049,0,75.8599972725
13.3900001049,0,84.7800002098
17.2699992657,0,130.359992027
22.4399995804,0,116.690007448
24,0,90.8299996853
17.900001049,0,86.5100009441
13.3900001049,0,85.4399995804
17.8799991608,0,86.3900001049
22.8299996853,0,118.32999444
24.6099998951,0,125.580002308
18.900001049,0,100.530002832
13.7800002098,0,90.6099998951
17.2699992657,0,89.1700003147
22.4399995804,0,132.529992342
24.6099998951,0,115.250007868
18.900001049,0,84.1700003147
14.3900001049,0,87.2699992657
17.6599993706,0,86.3400006294
23.0499994755,0,80.9500005245
24.3900001049,0,74.1200008392
19.1200008392,0,69.7800002098
14.1700003147,0,70.8299996853
17.2699992657,0,72.6099998951
22.4399995804,0,76.6599993706
22.1700003147,0,36.3000073433
16.1200008392,0,80.9799876213
13,0,120.290001154
17.2699992657,0,94.6500036716
22.4399995804,0,81.6099998951
24,0,65.5300028324
17.2900011539,0,59.8799991608
13,0,31.280005455
16.6599993706,0,42.1099946499
22.0499994755,0,62
22.7800002098,0,61.3900001049
16.5100009441,0,57.3400006294
13,0,53.1700003147
16.6599993706,0,51.3900001049
22.0499994755,0,53.4399995804
23.3900001049,0,53.7800002098
16.900001049,0,72.5199966431
13.6099998951,0,87.4399995804
17.0499994755,0,88.3900001049
22.0499994755,0,89.2199997902
23.3900001049,0,138.189991713
16.900001049,0,120.200008392
13.6099998951,0,87.1700003147
17.0499994755,0,84.7800002098
22.6599993706,0,85.8299996853
24.3900001049,0,85.1700003147
18.5100009441,0,84.6099998951
13.7800002098,0,88.0499994755
17.2699992657,0,86.9500005245
21.8299996853,0,83.7800002098
24.2199997902,0,37.2500078678
18.2900011539,0,53.7499921322
13.3900001049,0,85.4399995804
17.2699992657,0,87
21.8299996853,0,104.689996958
19.9500005245,0,67.8100082874
14.9500005245,0,35.7800002098
13,0,35
16.6599993706,0,39.8799991608
22.6599993706,0,64.3499963284
25,0,57.8700034618
17.6800012589,0,59.6399974823
13.6099998951,0,70.8299996853
17.6599993706,0,72.6099998951
23.0499994755,0,102.279994965
24.3900001049,0,91.1100051403
20.9500005245,0,70.7800002098
15.3400006294,0,101.719994545
17.8799991608,0,84.1800065041
22.8299996853,0,51.4600014687
24.6099998951,0,68.5699961185
21.3400006294,0,67.1400027275
15.3400006294,0,58.8299996853
17.8799991608,0,83.7899959087
23.4399995804,0,101.43999958
24.3900001049,0,76.7700045109
22.7800002098,0,91.1099946499
16.5100009441,0,87.2100040913
17.8799991608,0,74.4399995804
23.4399995804,0,75.3900001049
24.3900001049,0,110.379993916
22.1700003147,0,92.7400069237
16.1200008392,0,65.1700003147
17.8799991608,0,65.8299996853
22.8299996853,0,67
24.6099998951,0,100.54999423
18.900001049,0,90.280005455
13.7800002098,0,106.599993706
19.099998951,0,136.099998951
23.6099998951,0,102.180006504
24.6099998951,0,120.699992657
23.1700003147,0,139.460001469
16.5100009441,0,99.2300059795
19.7099988461,0,110.54999423
24,0,96.0100061893
24.6099998951,0,102.279994965
24.3900001049,0,89.280005455
17.900001049,0,93.3999958038
20.099998951,0,110.829999685
24,0,83.3300049305
24.6099998951,0,93.6699950695
23.7800002098,0,115.659999371
16.900001049,0,115.56000042
20.3199987411,0,112.170000315
25,0,84.7700045109
24.3900001049,0,130.2199893
24.6099998951,0,107.7800107
20.7300007343,0,100.32999444
21.6599993706,0,122.21999979
24.6099998951,0,125.43999958
24.3900001049,0,164.209993601
24.6099998951,0,168.480003357
23.1700003147,0,154.170000315
23.8299996853,0,154.21999979
24.3900001049,0,177.569996119
24.6099998951,0,154.180006504
24.3900001049,0,125.730000734
24.6099998951,0,106.530002832
25,0,99.6599993706
25,0,75.7700045109
24.3900001049,0,78.5199966431
24,0,88.5600004196
24.6099998951,0,63.2100040913
24.3900001049,0,62.6399974823
24,0,76.2699992657
24,0,79
22.1700003147,0,80.2199997902
19.1700003147,0,82.2199997902
21.6599993706,0,77.5100009441
24.6099998951,0,145.369987726
24.3900001049,0,124.510011435
24,0,63.090003252
24.6099998951,0,71.1299965382
24.3900001049,0,87.0499994755
24,0,121.939994335
24.6099998951,0,147.269999266
24.3900001049,0,160.979998112
20.9500005245,0,129.570006609
22.0499994755,0,103.170000315
24,0,97.1200008392
24.6099998951,0,96.4399995804
24.3900001049,0,95.5600004196
24,0,95.2199997902
24.6099998951,0,89.2900011539
24.3900001049,0,87.4399995804
24,0,103.639997482
24,0,85.5500047207
24.6099998951,0,68.6099998951
25,0,69
24.3900001049,0,83.6399974823
24,0,83.8500015736
24,0,80.4399995804
25.2199997902,0,97.2499973774
24.7800002098,0,92.3600025177
24.6099998951,0,90.3199987411
24.3900001049,0,94.3900001049
24,0,92.7800002098
24.6099998951,0,92
25.6099998951,0,76.1400027275
25.3900001049,0,67.8299996853
24.3900001049,0,82.4199976921
24,0,77.5800023079
24,0,70.2199997902
25.2199997902,0,67.9500005245
24.7800002098,0,81.8599972725
24,0,81.0200018883
24,0,92.909996748
24.6099998951,0,89.7500026226
25,0,95.2499973774
24.3900001049,0,106.21999979
24,0,110.659999371
24.6099998951,0,110.56000042
25,0,110.829999685
25.6099998951,0,110.78000021
25.3900001049,0,126.469997168
25,0,120.530002832
24.3900001049,0,106.340000629
25.2199997902,0,104
25.3900001049,0,88.1400027275
25.6099998951,0,90.1999979019
25.3900001049,0,86.4100019932
23.7800002098,0,96.0799970627
24.2199997902,0,88.090003252
24.3900001049,0,89.4199976921
24.6099998951,0,96.7800002098
24.3900001049,0,97.8299996853
24,0,114.249997377
24.6099998951,0,110.580002308
25,0,99.5600004196
24.3900001049,0,82.1400027275
24,0,84.1999979019
24,0,70.6500036716
24,0,59.4399995804
24.6099998951,0,63.4399995804
23.7800002098,0,85.7399964333
23.6099998951,0,94.7300007343
24,0,77.9700024128
24,0,86.0799970627
24,0,84.8000020981
24,0,75.1700003147
24,0,70.9500005245
23.3900001049,0,84.2499973774
24.2199997902,0,78.1400027275
24.3900001049,0,69.2199997902
23.3900001049,0,82.809997797
23.6099998951,0,83.6800012589
24,0,96.0799970627
24,0,107
24.6099998951,0,92.9700024128
24.3900001049,0,91.3199987411
24,0,92.9500005245
24,0,81.2400016785
24.6099998951,0,88.4199976921
24.3900001049,0,94.5600004196
24,0,80.190002203
24,0,73.2199997902
23.3900001049,0,72.7800002098
24.8299996853,0,96.3999958038
24.7800002098,0,80.8900053501
23.3900001049,0,63.4399995804
23.6099998951,0,75.9799981117
24,0,73.2400016785
24,0,63.9500005245
24,0,59.5600004196
24,0,57.3900001049
23.3900001049,0,56.3900001049
23.6099998951,0,56
24,0,56
24,0,84.0599951744
23.3900001049,0,89.190002203
23.6099998951,0,103.569996119
22.1700003147,0,113.730000734
22.2199997902,0,91.4800033569
23,0,121.089992762
23.6099998951,0,148.609999895
23.3900001049,0,111.790006399
18.7300007343,0,126.429993391
20.2699992657,0,114.400006294
23.6099998951,0,100.759998322
23.3900001049,0,123.469997168
23.6099998951,0,135.829999685
19.7300007343,0,149.809997797
21.2699992657,0,193.379993916
24,0,172.080007553
24,0,142.78000021
24,0,131.630001783
24,0,105.480003357
24.6099998951,0,90.5600004196
24.3900001049,0,93.8799991608
24,0,128.719994545
24,0,129.480003357
24,0,112.120000839
24.6099998951,0,106.56000042
24.3900001049,0,124.519996643
24,0,111.990004301
24,0,125.279994965
24,0,144.609999895
25.2199997902,0,118.160004616
24.7800002098,0,121.129996538
24.6099998951,0,146.809997797
25,0,169.639997482
24.3900001049,0,163.140002728
24.6099998951,0,151.78000021
25.6099998951,0,169.299996853
26,0,160.260003567
25.3900001049,0,170.789995909
25,0,172.580002308
25,0,181.079997063
25.6099998951,0,168.210004091
26,0,158.489999056
25.3900001049,0,152.850001574
25,0,164.689996958
25,0,155.260003567
25,0,145.049999475
26.2199997902,0,167.129996538
25.1700003147,0,185.489999056
24,0,246.339990139
24.6099998951,0,219.56001091
25,0,204.619995594
25,0,177.080007553
24.3900001049,0,229.519986153
24,0,308.449995279
24.6099998951,0,265.610010386
25,0,261.159994125
25,0,220.170010805
25,0,178.170000315
23.7800002098,0,162.360002518
23.6099998951,0,182.88999486
25.2199997902,0,223.349996328
24.7800002098,0,208.33000493
23.3900001049,0,249.169989824
23.6099998951,0,288.829999685
24,0,249.130007029
24,0,287.65998888
24,0,309.480003357
23.3900001049,0,276.260003567
23.6099998951,0,232.500005245
24.6099998951,0,190.430003881
24.3900001049,0,206.499994755
24.6099998951,0,236.979998112
23.7800002098,0,262.909996748
23.6099998951,0,207.900011539
24,0,289.4399786
24.6099998951,0,381.199997902
25,0,284.690017939
24.3900001049,0,343.049978495
23.3900001049,0,432.149998426
23.6099998951,0,445.929998636
25.2199997902,0,370.480013847
24.7800002098,0,232.990014791
24,0,176.170000315
24,0,218.919992447
24.6099998951,0,207.350006819
25,0,185.049999475
25,0,182.730000734
24.3900001049,0,184.879999161
24,0,193.489999056
24.6099998951,0,239.089992762
25,0,231.840005875
25,0,207.56000042
24.3900001049,0,195.630001783
24,0,195.709998846
24,0,204.269999266
25.2199997902,0,213.709998846
24.7800002098,0,218.609999895
24,0,237.909996748
24,0,242.680001259
24,0,239.21999979
24.6099998951,0,214.380004406
25,0,207.149998426
24.3900001049,0,186.160004616
24,0,217.799991608
24,0,210.570006609
25.2199997902,0,159.770004511
25.3900001049,0,170.449995279
24.3900001049,0,197.149998426
24,0,169.45000577
24,0,149.21999979
25.2199997902,0,168.299996853
24.7800002098,0,180
24,0,181.21999979
24,0,206.399995804
24,0,184.790006399
25.2199997902,0,211.629991293
25.3900001049,0,370.87997818
24.3900001049,0,270.220031261
24,0,154
24,0,158.269999266
25.2199997902,0,154.290001154
24.7800002098,0,166.469997168
24.6099998951,0,222.139992237
24.3900001049,0,206.470007658
24,0,209.10999465
25.2199997902,0,188.130007029
25.3900001049,0,185.179996014
25,0,199.390000105
24.3900001049,0,172.160004616
24,0,128.770004511
25.2199997902,0,125.419997692
26,0,142.539998531
26,0,148.609999895
25.3900001049,0,142.900001049
26.8299996853,0,141.43999958
27.3900001049,0,158.249997377
27.6099998951,0,155.800002098
27.3900001049,0,193.139992237
26.3900001049,0,257.989993811
26.6099998951,0,288.929998636
27.6099998951,0,272.040003777
27.3900001049,0,245.800002098
27.6099998951,0,265.449995279
